timestamp_utc,dataset,dataset_purpose,prompt_index,gamma,max_new_tokens,generated_tokens,rounds,accepted_draft_tokens,verified_draft_tokens,proposed_draft_tokens,acceptance_rate,mean_accepted_per_round,mean_verified_per_round,mean_proposed_per_round,temperature,top_p,seed
2026-07-07T07:52:04,wikitext,text continuation,119,4,128,129,42,87,117,168,0.7435897435897436,2.0714285714285716,2.7857142857142856,4.0,1.0,1.0,20260707
2026-07-07T07:52:13,wikitext,text continuation,764,4,128,128,57,71,117,228,0.6068376068376068,1.2456140350877194,2.0526315789473686,4.0,1.0,1.0,20260707
2026-07-07T07:52:19,wikitext,text continuation,3781,4,128,130,42,88,116,168,0.7586206896551724,2.0952380952380953,2.761904761904762,4.0,1.0,1.0,20260707
2026-07-07T07:52:26,wikitext,text continuation,1445,4,128,128,41,87,114,164,0.7631578947368421,2.1219512195121952,2.7804878048780486,4.0,1.0,1.0,20260707
2026-07-07T07:52:33,wikitext,text continuation,700,4,128,128,47,81,114,188,0.7105263157894737,1.7234042553191489,2.425531914893617,4.0,1.0,1.0,20260707
2026-07-07T07:52:38,wikitext,text continuation,3639,4,128,129,29,100,106,116,0.9433962264150944,3.4482758620689653,3.6551724137931036,4.0,1.0,1.0,20260707
2026-07-07T07:52:44,wikitext,text continuation,4247,4,128,132,42,90,120,168,0.75,2.142857142857143,2.857142857142857,4.0,1.0,1.0,20260707
2026-07-07T07:52:50,wikitext,text continuation,2588,4,128,129,34,95,109,136,0.8715596330275229,2.7941176470588234,3.2058823529411766,4.0,1.0,1.0,20260707
2026-07-07T07:52:56,wikitext,text continuation,1962,4,128,128,42,86,113,168,0.7610619469026548,2.0476190476190474,2.6904761904761907,4.0,1.0,1.0,20260707
2026-07-07T07:53:01,wikitext,text continuation,3150,4,128,129,29,100,104,116,0.9615384615384616,3.4482758620689653,3.586206896551724,4.0,1.0,1.0,20260707
2026-07-07T07:53:07,wikitext,text continuation,2385,4,128,128,41,87,113,164,0.7699115044247787,2.1219512195121952,2.7560975609756095,4.0,1.0,1.0,20260707
2026-07-07T07:53:12,wikitext,text continuation,1499,4,128,131,28,103,107,112,0.9626168224299065,3.6785714285714284,3.8214285714285716,4.0,1.0,1.0,20260707
2026-07-07T07:53:17,wikitext,text continuation,2997,4,128,130,34,96,109,136,0.8807339449541285,2.823529411764706,3.2058823529411766,4.0,1.0,1.0,20260707
2026-07-07T07:53:23,wikitext,text continuation,1326,4,128,128,37,91,110,148,0.8272727272727273,2.4594594594594597,2.972972972972973,4.0,1.0,1.0,20260707
2026-07-07T07:53:28,wikitext,text continuation,1867,4,128,130,32,98,110,128,0.8909090909090909,3.0625,3.4375,4.0,1.0,1.0,20260707
2026-07-07T07:53:37,wikitext,text continuation,1784,4,128,129,57,72,122,228,0.5901639344262295,1.263157894736842,2.1403508771929824,4.0,1.0,1.0,20260707
2026-07-07T07:53:41,wikitext,text continuation,1250,4,128,132,29,103,107,116,0.9626168224299065,3.5517241379310347,3.689655172413793,4.0,1.0,1.0,20260707
2026-07-07T07:53:47,wikitext,text continuation,2429,4,128,128,36,92,111,144,0.8288288288288288,2.5555555555555554,3.0833333333333335,4.0,1.0,1.0,20260707
2026-07-07T07:53:56,wikitext,text continuation,1929,4,128,132,57,75,124,228,0.6048387096774194,1.3157894736842106,2.175438596491228,4.0,1.0,1.0,20260707
2026-07-07T07:54:00,wikitext,text continuation,98,4,128,132,27,105,106,108,0.9905660377358491,3.888888888888889,3.925925925925926,4.0,1.0,1.0,20260707
2026-07-07T07:54:08,wikitext,text continuation,4153,4,128,129,47,82,114,188,0.7192982456140351,1.7446808510638299,2.425531914893617,4.0,1.0,1.0,20260707
2026-07-07T07:54:15,wikitext,text continuation,1836,4,128,128,45,83,115,180,0.7217391304347827,1.8444444444444446,2.5555555555555554,4.0,1.0,1.0,20260707
2026-07-07T07:54:21,wikitext,text continuation,2851,4,128,129,41,88,115,164,0.7652173913043478,2.1463414634146343,2.8048780487804876,4.0,1.0,1.0,20260707
2026-07-07T07:54:27,wikitext,text continuation,3033,4,128,130,37,93,112,148,0.8303571428571429,2.5135135135135136,3.027027027027027,4.0,1.0,1.0,20260707
2026-07-07T07:54:37,wikitext,text continuation,1088,4,128,128,59,69,121,236,0.5702479338842975,1.1694915254237288,2.0508474576271185,4.0,1.0,1.0,20260707
2026-07-07T07:54:44,wikitext,text continuation,1934,4,128,129,47,82,114,188,0.7192982456140351,1.7446808510638299,2.425531914893617,4.0,1.0,1.0,20260707
