case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
target_only,512,60,3,18.999168395996094,19.03226226568222,,
classic_spec_sampling,512,60,3,19.433120727539062,19.47655901312828,0.0,0.0
target_only,512,60,4,18.8723201751709,18.90357956290245,,
classic_spec_sampling,512,60,4,19.320735931396484,19.360683858394623,0.0,0.0
target_only,512,60,5,18.93449592590332,18.96597445011139,,
classic_spec_sampling,512,60,5,19.44304084777832,19.48678493499756,0.0,0.0
target_only,512,60,6,31.20889663696289,31.24808520078659,,
classic_spec_sampling,512,60,6,19.429983139038086,19.474487751722336,0.0,0.0
target_only,512,60,7,18.963647842407227,18.996424973011017,,
classic_spec_sampling,512,60,7,19.58572769165039,19.631538540124893,0.0,0.0
target_only,512,60,8,18.931808471679688,18.963180482387543,,
classic_spec_sampling,512,60,8,19.39936065673828,19.442178308963776,1.0,1.0
target_only,512,60,9,18.982784271240234,19.0151147544384,,
classic_spec_sampling,512,60,9,19.463424682617188,19.50845867395401,0.0,0.0
target_only,512,60,10,19.011423110961914,19.043926149606705,,
classic_spec_sampling,512,60,10,19.462047576904297,19.50613409280777,0.0,0.0
target_only,512,60,11,19.14147186279297,19.178293645381927,,
classic_spec_sampling,512,60,11,19.48294448852539,19.529666751623154,0.0,0.0
target_only,512,60,12,18.982271194458008,19.013874232769012,,
classic_spec_sampling,512,60,12,19.390399932861328,19.429776817560196,0.0,0.0
target_only,512,60,13,19.004352569580078,19.038237631320953,,
classic_spec_sampling,512,60,13,19.468095779418945,19.514504820108414,0.0,0.0
target_only,512,60,14,18.934463500976562,18.967144191265106,,
classic_spec_sampling,512,60,14,19.45804786682129,19.50015500187874,0.0,0.0
target_only,512,60,15,19.033599853515625,19.06697079539299,,
classic_spec_sampling,512,60,15,19.601696014404297,19.64612305164337,0.0,0.0
target_only,512,60,16,19.02124786376953,19.0528966486454,,
classic_spec_sampling,512,60,16,19.399776458740234,19.44216713309288,0.0,0.0
target_only,512,60,17,18.99622344970703,19.030071794986725,,
classic_spec_sampling,512,60,17,19.46236801147461,19.505802541971207,0.0,0.0
target_only,512,60,18,19.001279830932617,19.032958894968033,,
classic_spec_sampling,512,60,18,19.343103408813477,19.385039806365967,0.0,0.0
target_only,512,60,19,19.049631118774414,19.087113440036774,,
classic_spec_sampling,512,60,19,19.6329288482666,19.67838779091835,0.0,0.0
target_only,512,70,0,19.903743743896484,19.93676647543907,,
classic_spec_sampling,512,70,0,20.269311904907227,20.312998443841934,0.0,0.0
target_only,512,70,1,20.097375869750977,20.131327211856842,,
classic_spec_sampling,512,70,1,20.455839157104492,20.500127226114273,0.0,0.0
target_only,512,70,2,24.42198371887207,24.45603534579277,,
classic_spec_sampling,512,70,2,20.447935104370117,20.491793751716614,0.0,0.0
target_only,512,70,3,20.4781436920166,20.512964576482773,,
classic_spec_sampling,512,70,3,20.420095443725586,20.462438464164734,0.0,0.0
target_only,512,70,4,19.907392501831055,19.940197467803955,,
classic_spec_sampling,512,70,4,20.521984100341797,20.563989877700806,0.0,0.0
target_only,512,70,5,20.035551071166992,20.07046341896057,,
classic_spec_sampling,512,70,5,20.269088745117188,20.308315753936768,0.0,0.0
target_only,512,70,6,19.83919906616211,19.870810210704803,,
classic_spec_sampling,512,70,6,20.512767791748047,20.55969461798668,0.0,0.0
target_only,512,70,7,19.943296432495117,19.978120923042297,,
classic_spec_sampling,512,70,7,20.340576171875,20.381703972816467,0.0,0.0
target_only,512,70,8,19.952831268310547,19.98896896839142,,
classic_spec_sampling,512,70,8,20.5163516998291,20.55969089269638,1.0,1.0
target_only,512,70,9,20.008928298950195,20.041365176439285,,
classic_spec_sampling,512,70,9,20.367359161376953,20.41202411055565,0.0,0.0
target_only,512,70,10,19.981088638305664,20.01309022307396,,
classic_spec_sampling,512,70,10,20.33216094970703,20.373936742544174,0.0,0.0
target_only,512,70,11,19.90176010131836,19.933469593524933,,
classic_spec_sampling,512,70,11,20.42412757873535,20.466860383749008,0.0,0.0
target_only,512,70,12,19.94371223449707,19.977793097496033,,
classic_spec_sampling,512,70,12,20.468671798706055,20.51723748445511,0.0,0.0
target_only,512,70,13,19.963808059692383,19.99826729297638,,
classic_spec_sampling,512,70,13,20.2938232421875,20.333919674158096,0.0,0.0
target_only,512,70,14,19.9215030670166,19.95394378900528,,
classic_spec_sampling,512,70,14,20.29427146911621,20.33257484436035,0.0,0.0
target_only,512,70,15,20.031936645507812,20.066119730472565,,
classic_spec_sampling,512,70,15,20.434560775756836,20.478248596191406,0.0,0.0
target_only,512,70,16,19.958335876464844,19.99228447675705,,
classic_spec_sampling,512,70,16,20.32592010498047,20.36954089999199,0.0,0.0
target_only,512,70,17,19.933887481689453,19.96731013059616,,
classic_spec_sampling,512,70,17,20.38572883605957,20.42793482542038,0.0,0.0
target_only,512,70,18,19.968704223632812,20.003553479909897,,
classic_spec_sampling,512,70,18,20.303295135498047,20.342081785202026,0.0,0.0
target_only,512,70,19,19.940160751342773,19.978102296590805,,
classic_spec_sampling,512,70,19,20.422208786010742,20.46525850892067,0.0,0.0
target_only,512,80,0,20.03126335144043,20.064037293195724,,
classic_spec_sampling,512,80,0,20.375263214111328,20.414073020219803,0.0,0.0
target_only,512,80,1,22.90127944946289,22.93338254094124,,
classic_spec_sampling,512,80,1,21.090591430664062,21.13327756524086,0.0,0.0
target_only,512,80,2,20.068864822387695,20.10297402739525,,
classic_spec_sampling,512,80,2,20.337663650512695,20.378727465867996,0.0,0.0
target_only,512,80,3,19.978496551513672,20.016472786664963,,
classic_spec_sampling,512,80,3,20.651039123535156,20.696192979812622,0.0,0.0
target_only,512,80,4,20.150495529174805,20.184580236673355,,
classic_spec_sampling,512,80,4,20.475200653076172,20.516876131296158,0.0,0.0
target_only,512,80,5,19.89356803894043,19.92405205965042,,
classic_spec_sampling,512,80,5,20.56380844116211,20.60680463910103,0.0,0.0
target_only,512,80,6,20.14873504638672,20.18222212791443,,
classic_spec_sampling,512,80,6,20.383615493774414,20.423751324415207,0.0,0.0
target_only,512,80,7,19.96428871154785,19.996915012598038,,
classic_spec_sampling,512,80,7,20.53436851501465,20.57620882987976,0.0,0.0
target_only,512,80,8,20.1279354095459,20.161524415016174,,
classic_spec_sampling,512,80,8,20.412927627563477,20.458213984966278,1.0,1.0
target_only,512,80,9,19.9322566986084,19.962552934885025,,
classic_spec_sampling,512,80,9,20.447776794433594,20.48920840024948,0.0,0.0
target_only,512,80,10,20.174816131591797,20.210206508636475,,
classic_spec_sampling,512,80,10,20.480224609375,20.525455474853516,0.0,0.0
target_only,512,80,11,19.958911895751953,19.990570843219757,,
classic_spec_sampling,512,80,11,20.523807525634766,20.572476089000702,0.0,0.0
target_only,512,80,12,20.01923179626465,20.053043961524963,,
classic_spec_sampling,512,80,12,20.717792510986328,20.76360583305359,0.0,0.0
target_only,512,80,13,20.061983108520508,20.09683847427368,,
classic_spec_sampling,512,80,13,20.391647338867188,20.430240780115128,0.0,0.0
target_only,512,80,14,20.188352584838867,20.223937928676605,,
classic_spec_sampling,512,80,14,20.458175659179688,20.502980798482895,0.0,0.0
target_only,512,80,15,20.104639053344727,20.138908177614212,,
classic_spec_sampling,512,80,15,20.518495559692383,20.566195249557495,0.0,0.0
target_only,512,80,16,20.024032592773438,20.059358328580856,,
classic_spec_sampling,512,80,16,20.580352783203125,20.62733843922615,0.0,0.0
target_only,512,80,17,20.03548812866211,20.071793347597122,,
classic_spec_sampling,512,80,17,20.516992568969727,20.564895123243332,0.0,0.0
target_only,512,80,18,20.128032684326172,20.165424793958664,,
classic_spec_sampling,512,80,18,20.45961570739746,20.506002008914948,0.0,0.0
target_only,512,80,19,20.047359466552734,20.082667469978333,,
classic_spec_sampling,512,80,19,20.410240173339844,20.455610007047653,0.0,0.0
target_only,512,90,0,20.414688110351562,20.450972020626068,,
classic_spec_sampling,512,90,0,25.849184036254883,25.89363232254982,0.0,0.0
target_only,512,90,1,21.383520126342773,21.422024816274643,,
classic_spec_sampling,512,90,1,20.946687698364258,20.99316194653511,0.0,0.0
target_only,512,90,2,20.368864059448242,20.40581777691841,,
classic_spec_sampling,512,90,2,20.96531105041504,21.016612648963928,0.0,0.0
target_only,512,90,3,20.470783233642578,20.50788328051567,,
classic_spec_sampling,512,90,3,20.87798309326172,20.92529460787773,0.0,0.0
target_only,512,90,4,20.380992889404297,20.415347069501877,,
classic_spec_sampling,512,90,4,21.20128059387207,21.25038579106331,0.0,0.0
target_only,512,90,5,20.51923179626465,20.555373281240463,,
classic_spec_sampling,512,90,5,20.816864013671875,20.85786685347557,0.0,0.0
target_only,512,90,6,20.3636474609375,20.39414644241333,,
classic_spec_sampling,512,90,6,20.800575256347656,20.840544253587723,0.0,0.0
target_only,512,90,7,20.47939109802246,20.512476563453674,,
classic_spec_sampling,512,90,7,20.878080368041992,20.918089896440506,0.0,0.0
target_only,512,90,8,20.39151954650879,20.423181354999542,,
classic_spec_sampling,512,90,8,20.77324867248535,20.81308886408806,1.0,1.0
target_only,512,90,9,20.439552307128906,20.47182247042656,,
classic_spec_sampling,512,90,9,20.86345672607422,20.904049277305603,0.0,0.0
target_only,512,90,10,20.508991241455078,20.54329216480255,,
classic_spec_sampling,512,90,10,20.738304138183594,20.777292549610138,0.0,0.0
target_only,512,90,11,20.327392578125,20.358260720968246,,
classic_spec_sampling,512,90,11,20.716703414916992,20.753629505634308,0.0,0.0
target_only,512,90,12,20.245759963989258,20.276427268981934,,
classic_spec_sampling,512,90,12,20.72879981994629,20.765729248523712,0.0,0.0
target_only,512,90,13,20.277568817138672,20.307280123233795,,
classic_spec_sampling,512,90,13,20.707679748535156,20.74391022324562,0.0,0.0
target_only,512,90,14,20.277280807495117,20.30603215098381,,
classic_spec_sampling,512,90,14,20.759424209594727,20.79448476433754,0.0,0.0
target_only,512,90,15,20.253568649291992,20.28432860970497,,
classic_spec_sampling,512,90,15,21.848831176757812,21.88827097415924,0.0,0.0
target_only,512,90,16,20.393760681152344,20.427804440259933,,
classic_spec_sampling,512,90,16,20.945823669433594,20.987991243600845,0.0,0.0
target_only,512,90,17,20.264575958251953,20.29477059841156,,
classic_spec_sampling,512,90,17,20.722623825073242,20.758096128702164,0.0,0.0
target_only,512,90,18,20.28313636779785,20.312797278165817,,
classic_spec_sampling,512,90,18,20.708351135253906,20.745370537042618,0.0,0.0
target_only,512,90,19,20.298208236694336,20.327240228652954,,
classic_spec_sampling,512,90,19,20.731647491455078,20.768839865922928,0.0,0.0
target_only,512,100,0,20.632543563842773,20.662833005189896,,
classic_spec_sampling,512,100,0,21.054784774780273,21.091103553771973,0.0,0.0
