timestamp_utc,dataset,dataset_purpose,prompt_index,gamma,max_new_tokens,generated_tokens,rounds,accepted_draft_tokens,verified_draft_tokens,proposed_draft_tokens,acceptance_rate,mean_accepted_per_round,mean_verified_per_round,mean_proposed_per_round,temperature,top_p,seed
2026-07-07T09:21:34,wikitext,text continuation,2712,4,128,128,63,65,125,252,0.52,1.0317460317460319,1.9841269841269842,4.0,1.0,1.0,20260707
2026-07-07T09:21:38,wikitext,text continuation,3917,4,128,131,28,103,107,112,0.9626168224299065,3.6785714285714284,3.8214285714285716,4.0,1.0,1.0,20260707
2026-07-07T09:21:46,wikitext,text continuation,2184,4,128,129,59,70,124,236,0.5645161290322581,1.1864406779661016,2.1016949152542375,4.0,1.0,1.0,20260707
2026-07-07T09:21:55,wikitext,text continuation,4172,4,128,128,61,67,122,244,0.5491803278688525,1.098360655737705,2.0,4.0,1.0,1.0,20260707
2026-07-07T09:21:59,wikitext,text continuation,3540,4,128,130,29,101,107,116,0.9439252336448598,3.4827586206896552,3.689655172413793,4.0,1.0,1.0,20260707
2026-07-07T09:22:07,wikitext,text continuation,4113,4,128,128,53,75,120,212,0.625,1.4150943396226414,2.2641509433962264,4.0,1.0,1.0,20260707
2026-07-07T09:22:14,wikitext,text continuation,581,4,128,128,55,73,118,220,0.6186440677966102,1.3272727272727274,2.1454545454545455,4.0,1.0,1.0,20260707
2026-07-07T09:22:20,wikitext,text continuation,3093,4,128,129,42,87,114,168,0.7631578947368421,2.0714285714285716,2.7142857142857144,4.0,1.0,1.0,20260707
2026-07-07T09:22:29,wikitext,text continuation,1979,4,128,128,62,66,122,248,0.5409836065573771,1.064516129032258,1.967741935483871,4.0,1.0,1.0,20260707
2026-07-07T09:22:35,wikitext,text continuation,2462,4,128,129,40,89,113,160,0.7876106194690266,2.225,2.825,4.0,1.0,1.0,20260707
2026-07-07T09:22:42,wikitext,text continuation,2941,4,128,128,53,75,117,212,0.6410256410256411,1.4150943396226414,2.207547169811321,4.0,1.0,1.0,20260707
2026-07-07T09:22:47,wikitext,text continuation,463,4,128,131,35,96,110,140,0.8727272727272727,2.742857142857143,3.142857142857143,4.0,1.0,1.0,20260707
2026-07-07T09:22:54,wikitext,text continuation,3907,4,128,132,46,86,118,184,0.7288135593220338,1.8695652173913044,2.5652173913043477,4.0,1.0,1.0,20260707
2026-07-07T09:23:02,wikitext,text continuation,2437,4,128,128,57,71,117,228,0.6068376068376068,1.2456140350877194,2.0526315789473686,4.0,1.0,1.0,20260707
2026-07-07T09:23:11,wikitext,text continuation,988,4,128,128,60,68,122,240,0.5573770491803278,1.1333333333333333,2.033333333333333,4.0,1.0,1.0,20260707
2026-07-07T09:23:15,wikitext,text continuation,1633,4,128,131,30,101,110,120,0.9181818181818182,3.3666666666666667,3.6666666666666665,4.0,1.0,1.0,20260707
2026-07-07T09:23:23,wikitext,text continuation,457,4,128,128,58,70,122,232,0.5737704918032787,1.206896551724138,2.103448275862069,4.0,1.0,1.0,20260707
2026-07-07T09:23:28,wikitext,text continuation,3382,4,128,132,35,97,112,140,0.8660714285714286,2.7714285714285714,3.2,4.0,1.0,1.0,20260707
2026-07-07T09:23:33,wikitext,text continuation,3579,4,128,128,31,97,106,124,0.9150943396226415,3.129032258064516,3.4193548387096775,4.0,1.0,1.0,20260707
2026-07-07T09:23:38,wikitext,text continuation,3597,4,128,128,33,95,107,132,0.8878504672897196,2.878787878787879,3.242424242424242,4.0,1.0,1.0,20260707
2026-07-07T09:23:47,wikitext,text continuation,2839,4,128,128,67,61,125,268,0.488,0.9104477611940298,1.8656716417910448,4.0,1.0,1.0,20260707
2026-07-07T09:23:55,wikitext,text continuation,4194,4,128,128,56,72,120,224,0.6,1.2857142857142858,2.142857142857143,4.0,1.0,1.0,20260707
2026-07-07T09:24:04,wikitext,text continuation,2605,4,128,128,61,67,124,244,0.5403225806451613,1.098360655737705,2.0327868852459017,4.0,1.0,1.0,20260707
2026-07-07T09:24:08,wikitext,text continuation,2193,4,128,132,29,103,109,116,0.944954128440367,3.5517241379310347,3.7586206896551726,4.0,1.0,1.0,20260707
2026-07-07T09:24:17,wikitext,text continuation,2312,4,128,128,61,67,123,244,0.5447154471544715,1.098360655737705,2.0163934426229506,4.0,1.0,1.0,20260707
2026-07-07T09:24:25,wikitext,text continuation,696,4,128,128,56,72,120,224,0.6,1.2857142857142858,2.142857142857143,4.0,1.0,1.0,20260707
2026-07-07T09:24:33,wikitext,text continuation,1261,4,128,128,55,73,120,220,0.6083333333333333,1.3272727272727274,2.1818181818181817,4.0,1.0,1.0,20260707
2026-07-07T09:24:41,wikitext,text continuation,2162,4,128,128,59,69,122,236,0.5655737704918032,1.1694915254237288,2.0677966101694913,4.0,1.0,1.0,20260707
2026-07-07T09:24:48,wikitext,text continuation,3138,4,128,129,50,79,119,200,0.6638655462184874,1.58,2.38,4.0,1.0,1.0,20260707
