sample_id,context_len,draft_entropy_nats,draft_entropy_norm,target_entropy_nats,sampled_token_id,q_sample,p_sample,alpha_sampled,accepted,exact_accept_prob,q_max,p_at_q_argmax
4711,64,5.191698,0.50047743,4.351158,235,0.06513331,0.16191319,1.0,1,0.36942607,0.06513331,0.16191319
4712,64,5.657338,0.5453649,0.006836746,21613,1.0062454e-07,4.2612836e-12,4.2348354e-05,0,0.16172533,0.16094165,0.9992137
4713,64,2.2528448,0.21717325,0.027897308,1115,0.6872243,0.9961547,1.0,1,0.6910601,0.6872243,0.9961547
4714,64,0.49899966,0.048103347,0.002277551,194,0.92025465,0.9998134,1.0,1,0.9204232,0.92025465,0.9998134
4715,64,1.7457681,0.16829127,0.013153228,376,0.78171325,0.99877256,1.0,1,0.7828715,0.78171325,0.99877256
4716,64,2.7204638,0.2622515,2.2763925,29896,0.09021796,0.10007968,1.0,1,0.8110048,0.14082825,0.07673375
4717,64,6.733284,0.64908564,0.7026661,476,0.0004030217,1.5676218e-06,0.003889671,0,0.019828426,0.02503166,0.0003332639
4718,64,2.257823,0.21765314,0.0006372758,8124,0.00047688925,6.483413e-12,1.3595217e-08,0,0.54174066,0.5416853,0.9999447
4719,64,4.200696,0.40494525,0.09195201,30287,0.08342607,0.0002166756,0.0025972167,0,0.030074693,0.10463974,5.5213848e-05
4720,64,2.6542041,0.2558641,2.3000834,29953,0.17624985,0.098080665,0.55648655,0,0.76977843,0.17624985,0.098080665
4721,64,1.8657739,0.17985979,0.0003838768,418,0.6350279,0.99996805,1.0,1,0.63505983,0.6350279,0.99996805
4722,64,2.1492896,0.20719057,1.9735789,29906,0.10706727,0.17535609,1.0,1,0.83608925,0.2528591,0.29829076
4723,64,7.249462,0.69884497,1.6163473,29882,0.0033520833,7.2725765e-05,0.021695692,0,0.04663323,0.021185817,0.00029102655
4724,64,2.1403768,0.20633139,1.9424505,29906,0.10092156,0.18900229,1.0,1,0.7850808,0.22743024,0.3116121
4725,64,6.4597263,0.62271476,0.0010214584,990,0.0012615536,1.0878571e-11,8.623154e-09,0,0.0008925904,0.053852577,1.583059e-10
4726,64,1.0319853,0.09948293,0.28326514,1669,0.0007488526,1.8676946e-08,2.4940751e-05,0,0.024835031,0.86399597,0.0009325231
4727,64,2.6695032,0.25733894,2.2748716,29946,0.14438957,0.068366244,0.47348464,0,0.75292015,0.14438957,0.068366244
4728,64,2.5332246,0.24420173,2.3990672,29955,0.030629043,0.06664481,1.0,1,0.5614316,0.25645384,0.069843166
4729,64,0.69851154,0.06733621,0.040193886,29901,0.014311796,2.9689815e-07,2.0744996e-05,0,0.9183355,0.9135463,0.99358153
4730,64,2.4803784,0.23910739,2.39962,29900,0.15607183,0.055981375,0.3586898,1,0.48768425,0.23246829,0.09825038
4731,64,1.1706864,0.112853654,0.011752665,2672,0.7942958,0.99870825,1.0,1,0.7955065,0.7942958,0.99870825
4732,64,1.0593115,0.102117166,0.059634242,1115,0.8623158,0.98973036,1.0,1,0.8700536,0.8623158,0.98973036
4733,64,2.2616162,0.21801881,2.3011093,29945,0.06344351,0.10987321,1.0,1,0.46911958,0.41370362,1.536485e-05
4734,64,2.788793,0.26883844,1.4095852,304,0.003255321,1.4217728e-09,4.367535e-07,0,0.2272356,0.19750415,0.0032765288
4735,64,2.8775067,0.2773904,2.3523345,29889,0.048551187,8.4812285e-07,1.7468632e-05,0,0.44129413,0.34770995,0.004184642
4736,64,2.1235697,0.20471118,0.097971365,353,0.72980744,2.1490447e-07,2.9446736e-07,0,0.012781793,0.72980744,2.1490447e-07
4737,64,2.8985457,0.27941853,0.7142153,4579,0.62519556,0.8944375,1.0,1,0.64902765,0.62519556,0.8944375
4738,64,1.4834434,0.14300328,1.6758677,29941,0.5467696,0.21753488,0.39785475,1,0.53881955,0.5467696,0.21753488
4739,64,2.1842263,0.21055846,0.18225527,158,0.07623642,5.015734e-05,0.0006579184,0,0.53672343,0.5129043,0.96738553
4740,64,2.79687,0.26961705,3.703146,1202,0.0029500136,8.275074e-05,0.028050968,0,0.13830012,0.5281127,0.076416805
4741,64,2.9889498,0.28813344,0.0041859075,29946,0.058090292,1.2846144e-07,2.2114098e-06,0,0.0064278245,0.16291824,2.2417314e-06
4742,64,0.38445678,0.037061464,0.0025650447,29871,0.95814747,0.9997553,1.0,1,0.9583778,0.95814747,0.9997553
4743,64,3.2408686,0.3124183,0.02546991,1115,0.540166,0.9965438,1.0,1,0.54361546,0.540166,0.9965438
4744,64,1.3449535,0.12965293,0.00172918,376,0.84032017,0.999853,1.0,1,0.8404635,0.84032017,0.999853
4745,64,2.450881,0.23626386,0.09179934,31893,0.2918059,0.9831124,1.0,1,0.3085655,0.2918059,0.9831124
4746,64,4.228896,0.40766373,0.11237069,29898,0.19294667,4.4670553e-05,0.00023151761,0,0.027584307,0.19294667,4.4670553e-05
4747,64,4.2642956,0.41107622,4.1230755,234,0.0693042,0.02558026,0.36910117,0,0.38537085,0.13358733,0.10038458
4748,64,3.1152194,0.30030578,0.0007054725,29871,0.38332373,4.8325066e-05,0.00012606855,0,0.00011798963,0.38332373,4.8325066e-05
4749,64,2.1638386,0.20859309,5.6183955e-05,5152,2.2021857e-05,1.2256028e-11,5.5653925e-07,0,0.7260399,0.72603667,0.9999968
4750,64,6.1457233,0.592445,0.72676957,297,0.015472262,0.00012544391,0.008107665,0,0.089372486,0.048219703,0.00018905064
4751,64,2.8787236,0.2775077,1.3966005,29947,0.18969859,0.019734725,0.10403201,0,0.32468632,0.18969859,0.019734725
4752,64,2.1165218,0.20403178,2.305523,29906,0.3249992,0.08647175,0.26606756,0,0.74408084,0.3249992,0.08647175
4753,64,6.733284,0.64908564,0.7026661,29897,0.015361435,1.0240634e-06,6.6664565e-05,0,0.019828426,0.02503166,0.0003332639
4754,64,3.3910623,0.3268969,1.2153311,29901,0.003664398,1.279711e-06,0.00034922815,0,0.17088065,0.18216524,0.0073388033
4755,64,5.213778,0.5026059,0.0010658945,29929,0.021123772,1.0669638e-10,5.05101e-09,0,0.00013777455,0.120142706,7.602324e-05
4756,64,2.3281035,0.22442816,0.19611439,29892,0.19795349,0.0074199983,0.037483543,0,0.5136972,0.4937822,0.97182804
4757,64,3.6989622,0.35657832,0.45113438,30406,0.024994547,0.0008240355,0.03296861,0,0.43257427,0.394047,0.87586176
4758,64,2.4520433,0.2363759,0.023543242,584,0.0011660851,6.4285923e-09,5.51297e-06,0,0.6613761,0.6582532,0.9968696
4759,64,2.8221273,0.27205184,2.4650574,29889,0.27031988,0.00038034315,0.0014070114,0,0.5456174,0.27031988,0.00038034315
4760,64,2.4746904,0.23855907,2.0771813,29900,0.12130167,0.040381737,0.3329034,0,0.41737628,0.15454234,0.035084262
4761,64,5.334302,0.51422435,2.10463,2225,0.00030868777,8.879104e-06,0.028764028,0,0.119870186,0.10486775,3.272826e-06
4762,64,2.7927768,0.26922247,2.3901863,29892,0.02833814,0.06519542,1.0,1,0.7179933,0.1695709,0.061245427
4763,64,3.01907,0.29103702,2.1656456,29945,0.102094926,0.0945737,0.92633104,1,0.6521644,0.1723178,0.077188805
4764,64,1.9220757,0.18528725,1.539248,29929,0.47544262,0.0101481415,0.021344619,0,0.15707773,0.47544262,0.0101481415
4765,64,3.16916,0.30550563,1.6752329,29953,0.059076738,0.059894126,1.0,1,0.37543887,0.12216831,0.016632
4766,64,2.7578077,0.26585147,0.3801146,29929,0.04038255,0.000108804605,0.0026943472,0,0.06263603,0.20190005,2.1213523e-06
4767,64,2.2677066,0.21860592,0.045218587,190,0.023892978,9.475509e-06,0.0003965813,0,0.2636159,0.34030244,0.0013006058
4768,64,2.7471786,0.2648268,2.293998,29929,0.055375993,0.20588894,1.0,1,0.8012999,0.1458963,0.108495854
4769,64,1.649929,0.15905243,1.4029212,29906,0.2188975,0.42381606,1.0,1,0.65799326,0.463406,0.23042479
4770,64,1.5429984,0.14874437,0.49674866,29889,0.66679823,0.9125718,1.0,1,0.7542262,0.66679823,0.9125718
4771,64,3.7125058,0.35788393,1.2828741,278,0.40202782,0.66513664,1.0,1,0.6285808,0.40202782,0.66513664
4772,64,4.509241,0.43468887,0.92950535,20228,0.0043951003,1.0017714e-07,2.2792914e-05,0,0.23333922,0.12894636,0.07568544
4773,64,2.6622508,0.2566398,0.9765504,177,0.28030503,0.67998576,1.0,1,0.5973983,0.28030503,0.67998576
4774,64,2.7229548,0.26249164,2.2856004,29900,0.14254262,0.059234895,0.4155592,0,0.7503318,0.16535233,0.12938091
4775,64,3.7849164,0.3648643,0.05511142,30446,0.1526212,0.0046350537,0.03036966,0,0.23208004,0.22555949,0.9931039
4776,64,1.1140547,0.10739438,0.24442162,418,0.85333604,0.0006078156,0.0007122816,0,0.024742194,0.85333604,0.0006078156
4777,64,1.7458359,0.16829781,0.245731,29889,0.7131279,0.06656367,0.09334044,0,0.09048304,0.7131279,0.06656367
4778,64,4.7059107,0.45364773,1.2160431,30267,0.0154395895,0.022369362,1.0,1,0.09171146,0.17126036,0.0003165987
4779,64,1.1386743,0.1097677,0.31848237,851,2.299739e-05,4.5922784e-12,1.9968694e-07,0,0.11662806,0.84500635,0.09670047
4780,64,5.0812845,0.4898336,0.0014027501,29880,0.0009223833,9.8291666e-11,1.06562716e-07,0,0.00012563217,0.088385284,3.6972338e-06
4781,64,2.494732,0.24049106,2.3033128,29946,0.055949558,0.08227741,1.0,1,0.6067727,0.28192413,0.0009504298
4782,64,0.26701918,0.025740532,2.2861059,29889,0.96669,0.0009335975,0.0009657672,0,0.025080312,0.96669,0.0009335975
4783,64,6.374585,0.6145072,0.002762297,13742,0.0005498561,2.422138e-10,4.4050398e-07,0,0.06839243,0.06818427,0.99979097
4784,64,3.9435544,0.3801569,3.4271061,29879,0.06722573,0.005988996,0.08908785,0,0.062656686,0.42157325,2.4285187e-05
4785,64,0.1458132,0.014056328,0.0015842617,1115,0.9803713,0.9998554,1.0,1,0.98051184,0.9803713,0.9998554
4786,64,0.25033826,0.024132498,0.6726507,29889,0.97016865,0.87309295,0.89993936,0,0.8914273,0.97016865,0.87309295
4787,64,3.016357,0.29077548,1.5611067,29947,0.05738005,0.027036345,0.47118023,0,0.3668891,0.30538452,0.0037751195
4788,64,2.3795066,0.2293834,0.0006274604,7597,0.00031071506,2.4947043e-12,8.0289135e-09,0,0.5774132,0.5773593,0.999946
4789,64,0.34169012,0.03293878,0.0020994064,29871,0.9633049,0.9998024,1.0,1,0.9634919,0.9633049,0.9998024
4790,64,3.7507606,0.36157167,0.00011709986,29871,0.44091532,4.222816e-06,9.577386e-06,0,3.5575627e-05,0.44091532,4.222816e-06
4791,64,2.5430546,0.24514934,1.421195,29955,0.073451966,0.0144294435,0.19644734,0,0.12995017,0.14607668,0.029607298
4792,64,0.4369856,0.04212522,0.001773846,29871,0.95337075,0.9998584,1.0,1,0.9535005,0.95337075,0.9998584
4793,64,2.7548964,0.2655708,0.72688884,376,0.65375245,4.8707587e-08,7.4504634e-08,0,0.00014099607,0.65375245,4.8707587e-08
4794,64,2.9429262,0.2836968,1.5606796,29900,0.17277586,0.049439672,0.28614917,0,0.35478365,0.17277586,0.049439672
4795,64,2.4059684,0.2319343,1.417642,29947,0.12403725,0.0054522376,0.04395645,0,0.1100827,0.14961748,0.0062754867
4796,64,1.882162,0.1814396,2.300006,29947,0.42032644,0.10513032,0.2501159,0,0.6049773,0.42032644,0.10513032
4797,64,0.6309849,0.060826667,1.5880625,29889,0.90443903,0.0005173465,0.00057200814,0,0.06727502,0.90443903,0.0005173465
4798,64,2.8734453,0.27699885,1.739401,29955,0.06991393,0.05075265,0.72593045,0,0.4866582,0.14571315,0.035989016
4799,64,3.0052109,0.289701,0.00043096507,29871,0.3748667,3.0241794e-05,8.067346e-05,0,9.123628e-05,0.3748667,3.0241794e-05
4800,64,1.250905,0.12058669,0.15208489,156,0.7497474,0.96599704,1.0,1,0.78357095,0.7497474,0.96599704
4801,64,2.5685031,0.24760257,2.1185517,29941,0.030414268,0.03863318,1.0,1,0.38464558,0.4400053,0.017966097
4802,64,2.2191858,0.21392854,0.38067064,29947,0.066835955,8.2791164e-05,0.001238722,0,0.0044252886,0.31637514,8.34405e-05
4803,64,1.5638814,0.15075748,0.45460522,29906,0.4491856,0.008744868,0.019468274,0,0.33626977,0.4491856,0.008744868
4804,64,3.1952324,0.308019,0.00020996659,29871,0.49796662,5.5942805e-06,1.1234248e-05,0,0.00011999364,0.49796662,5.5942805e-06
4805,64,2.7160695,0.26182792,1.7734659,3575,8.191543e-06,6.333395e-11,7.731626e-06,0,0.45579922,0.25222158,0.034615315
4806,64,3.6960182,0.35629454,0.7721474,29900,0.10653356,0.011146135,0.104625575,0,0.15047485,0.10653356,0.011146135
4807,64,2.1838384,0.21052106,1.768006,29945,0.04749687,0.07602437,1.0,1,0.5281522,0.2587795,0.07484572
4808,64,2.7400255,0.26413727,0.0032604428,418,0.5541828,0.9996854,1.0,1,0.5544975,0.5541828,0.9996854
4809,64,2.2893074,0.22068822,2.428868,353,0.00038609706,5.0495917e-08,0.00013078556,0,0.28679332,0.5587361,0.021317042
4810,64,4.0976753,0.3950141,0.91121125,1678,0.0075498736,3.6741923e-08,4.8665615e-06,0,0.34755397,0.38875023,0.3390018
4811,64,1.7124611,0.1650805,2.1473038,29896,0.10130441,0.059884,0.59112924,1,0.46644318,0.433224,0.07689258
4812,64,5.147151,0.4961831,0.03463914,919,0.0009714627,1.4332686e-11,1.4753717e-08,0,0.010261509,0.11539849,9.989286e-10
4813,64,1.9681184,0.18972576,2.2508376,29947,0.064112835,0.08422226,1.0,1,0.76078904,0.41158664,0.20522034
4814,64,6.3272586,0.60994494,1.3291632,1776,0.00035786413,3.06599e-06,0.008567469,0,0.120254934,0.08773766,0.66366106
4815,64,1.1013978,0.10617426,1.7487762,29896,0.68595153,0.29339525,0.4277201,0,0.6042774,0.68595153,0.29339525
4816,64,2.4765944,0.23874262,2.2414558,29889,0.025597831,1.8647088e-07,7.284636e-06,0,0.5605208,0.28172886,0.11956479
4817,64,0.59418327,0.057279006,0.0007749763,29908,0.027133109,1.1492004e-10,4.2354174e-09,0,0.001318933,0.91983306,5.5072737e-06
4818,64,0.46449536,0.044777147,0.0007005248,29871,0.9498855,0.9999461,1.0,1,0.9499361,0.9498855,0.9999461
4819,64,0.62502104,0.060251754,0.0011380658,1115,0.9158808,7.888529e-06,8.613051e-06,0,0.0012096997,0.9158808,7.888529e-06
4820,64,6.281327,0.60551715,0.0009844822,272,0.004638359,2.1892987e-10,4.7199855e-08,0,0.00065049774,0.08031233,1.4527016e-10
4821,64,3.1797633,0.3065278,0.39504153,2314,0.058443524,2.8746908e-05,0.000491875,0,0.38230124,0.28320923,0.8999484
4822,64,5.1653643,0.49793884,0.0013718856,268,0.075882465,1.3390526e-06,1.7646404e-05,0,0.000120577875,0.08871558,3.8445246e-06
4823,64,6.3528047,0.61240757,1.341541,301,0.00048011256,1.2933971e-06,0.0026939455,0,0.1859073,0.12727414,0.73905784
4824,64,5.7826953,0.5574493,1.578433,263,0.005782138,3.432922e-07,5.937115e-05,0,0.060004815,0.04841325,5.660776e-06
4825,64,2.289139,0.220672,2.2902951,29945,0.32010636,0.14838704,0.46355546,1,0.74318576,0.32010636,0.14838704
4826,64,0.96205235,0.09274142,0.8080547,320,0.8606864,0.4079364,0.47396633,1,0.45865172,0.8606864,0.4079364
4827,64,1.0554235,0.101742364,0.20229399,418,0.8642846,0.0010270117,0.0011882795,0,0.023827592,0.8642846,0.0010270117
4828,64,2.5709934,0.24784264,2.2857888,29946,0.09879203,0.10094312,1.0,1,0.7925403,0.19042662,0.11438354
4829,64,6.2461476,0.6021259,4.727725,721,0.00011554555,0.00010436959,0.9032766,1,0.1346778,0.16590922,0.0062340535
4830,64,1.869552,0.18022399,0.22602037,29906,0.19750282,0.008434028,0.04270333,0,0.32097957,0.2807081,0.95972764
4831,64,4.4308653,0.42713347,4.6912227,31333,0.0002869925,5.227728e-05,0.18215556,0,0.2702027,0.37667707,0.01950521
4832,64,1.7473619,0.16844492,0.00017378287,376,0.78687334,0.99998856,1.0,1,0.7868848,0.78687334,0.99998856
4833,64,5.128817,0.4944157,0.0034376546,4695,1.692394e-06,1.6457592e-10,9.724445e-05,0,0.000314833,0.093715526,0.00011957636
4834,64,7.275087,0.70131516,0.4280731,29306,4.2061096e-05,1.3038019e-07,0.003099781,0,0.015520322,0.0175073,1.8645223e-05
4835,64,1.8181133,0.17526533,2.0765731,29892,0.66556686,0.0017344811,0.0026060208,0,0.21399677,0.66556686,0.0017344811
4836,64,1.5282781,0.14732534,0.013398388,518,0.016042959,6.710784e-08,4.183009e-06,0,0.81717217,0.8164434,0.9986609
4837,64,1.2129431,0.11692718,0.0938708,418,0.82141525,4.115892e-05,5.0107326e-05,0,0.03932574,0.82141525,4.115892e-05
4838,64,5.1461864,0.4960901,0.02018865,296,0.0011551887,8.89678e-12,7.701582e-09,0,0.0064474884,0.10197548,1.0253197e-09
4839,64,2.373706,0.22882423,2.2447472,29906,0.07318484,0.11254422,1.0,1,0.53098756,0.3574251,0.02147944
4840,64,3.621322,0.34909385,0.45273378,411,0.012121137,0.0021115134,0.17420094,0,0.27002668,0.18092379,0.9067846
4841,64,2.3896785,0.23036395,2.4005198,29889,0.44532135,0.0023004166,0.005165745,0,0.38478354,0.44532135,0.0023004166
4842,64,2.067437,0.1993,0.5763054,29945,0.046804644,0.014275658,0.30500516,0,0.10534692,0.56576,0.0070669637
4843,64,2.0727806,0.19981514,0.71727306,376,0.74266016,2.002153e-08,2.6959206e-08,0,8.743881e-05,0.74266016,2.002153e-08
4844,64,3.2488072,0.31318358,0.01679316,29915,0.0010383432,2.6467253e-10,2.548989e-07,0,0.05296159,0.2856633,0.00032457415
4845,64,2.9249725,0.28196606,0.0042093755,29900,0.14542744,5.160756e-07,3.5486812e-06,0,0.008665771,0.14542744,5.160756e-07
4846,64,2.5440779,0.24524799,2.3006027,376,0.0005197979,4.7937723e-11,9.222377e-08,0,0.6648504,0.23393887,0.11020044
4847,64,0.6017587,0.058009274,2.4279866,29889,0.9140685,0.0067982706,0.0074373754,0,0.0675171,0.9140685,0.0067982706
4848,64,0.42186406,0.04066751,1.0957448,29889,0.9435513,0.76023424,0.80571586,0,0.7999132,0.9435513,0.76023424
4849,64,2.7303314,0.26320276,2.3329701,29946,0.07811035,0.10294927,1.0,1,0.78874385,0.16152905,0.08534795
4850,64,7.0668783,0.68124396,2.8155575,3844,0.00039741225,1.9847794e-06,0.0049942583,0,0.07601184,0.0253675,0.000267161
4851,64,4.981116,0.48017737,1.9246593,30682,0.013651098,0.0001016374,0.0074453643,0,0.29476383,0.13362935,0.29251033
4852,64,3.450677,0.33264375,0.00019936051,29900,0.056890693,6.7439676e-10,1.18542545e-08,0,4.6446312e-05,0.43202153,6.048864e-06
4853,64,6.252282,0.6027173,0.69755363,8159,0.00012493432,1.9688e-08,0.00015758681,0,0.051579367,0.08725727,2.6217856e-06
4854,64,3.3478024,0.32272667,2.0579453,11959,0.00040977166,1.6082224e-06,0.0039246795,0,0.5006007,0.47277805,0.40539998
4855,64,2.5029147,0.24127987,0.0008370886,1678,0.104443856,7.8721774e-07,7.5372336e-06,0,0.55593795,0.5558646,0.99992657
4856,64,3.7279391,0.3593717,0.50322473,30988,0.0049522426,5.1604363e-08,1.0420403e-05,0,0.26335976,0.23308495,0.8409574
4857,64,2.8282094,0.27263814,0.7245827,334,0.008323192,2.3678749e-07,2.8449122e-05,0,0.00023384721,0.64085025,1.18137656e-07
4858,64,4.964304,0.47855672,3.6258497,30557,0.0050221765,0.0008058429,0.16045691,0,0.19168921,0.17566009,0.027106093
4859,64,6.1204786,0.5900115,4.8331347,2230,0.001330626,0.00405636,1.0,1,0.14143178,0.17427762,0.007880162
4860,64,3.7788544,0.3642799,1.2834827,29882,0.0007574986,6.461137e-07,0.0008529569,0,0.0283897,0.19424912,2.9474711e-05
4861,64,7.2502604,0.6989219,1.4435115,12687,0.00038576813,5.274814e-06,0.013673536,0,0.04627829,0.020019364,0.00035148332
4862,64,0.52902454,0.050997734,0.0006012848,29871,0.94182664,0.9999585,1.0,1,0.9418629,0.94182664,0.9999585
4863,64,4.14032,0.399125,1.0144796,526,0.39435965,0.02585769,0.065568805,1,0.14342432,0.39435965,0.02585769
4864,64,0.18169734,0.017515544,0.0013851754,1115,0.9747156,0.99987507,1.0,1,0.9748373,0.9747156,0.99987507
4865,64,1.4238744,0.13726087,0.00051180634,138,0.5031448,0.999962,1.0,1,0.50317967,0.5031448,0.999962
4866,64,0.38424957,0.03704149,0.003045354,29871,0.95821196,0.99970835,1.0,1,0.95847946,0.95821196,0.99970835
4867,64,3.4883204,0.33627254,2.5659568,29896,0.0380974,0.054797333,1.0,1,0.5765662,0.38477013,0.24177718
4868,64,4.408203,0.42494884,2.2614224,29896,0.04653468,0.00027914086,0.0059985556,0,0.23254889,0.15990388,0.37214133
4869,64,0.53926563,0.05198497,0.0007596267,259,0.008649147,2.1906733e-06,0.000253282,0,0.93918157,0.93913645,0.99994826
4870,64,2.755955,0.26567286,2.3543663,29906,0.07796766,0.10772171,1.0,1,0.8246351,0.124591954,0.10119518
4871,64,1.1242726,0.10837939,0.6695787,29889,0.84378004,0.38857034,0.46051142,0,0.41031712,0.84378004,0.38857034
4872,64,5.256726,0.50674605,3.8142867,5759,0.0024779274,0.00028380685,0.11453397,0,0.3328387,0.17439602,0.020769954
4873,64,2.2471302,0.21662235,0.0008657221,418,0.592059,0.999923,1.0,1,0.59213597,0.592059,0.999923
4874,64,6.116225,0.5896014,4.9167585,29316,2.2411464e-06,8.4083496e-07,0.37518075,1,0.1442821,0.17314251,0.00902623
4875,64,1.1867304,0.11440029,1.1132312,1218,0.018499974,0.020673526,1.0,1,0.6614888,0.5937862,0.33365378
4876,64,5.8204317,0.5610871,0.04020767,5186,0.00037854156,4.974982e-09,1.31424995e-05,0,0.15432198,0.15152612,0.99445266
4877,64,2.850522,0.27478907,1.7903652,29900,0.08364233,0.017175818,0.2053484,0,0.25275835,0.10491098,0.02876408
4878,64,5.096155,0.4912671,0.7512902,13919,6.253525e-05,3.688728e-08,0.0005898638,0,0.114980154,0.17375784,0.009782914
4879,64,0.4524379,0.043614816,0.0010540981,29871,0.9516691,0.9999192,1.0,1,0.95174426,0.9516691,0.9999192
4880,64,2.6080472,0.2514146,1.9956279,29896,0.17343146,0.23239028,1.0,1,0.79134,0.35585824,0.3078671
4881,64,2.7063336,0.26088938,2.2937367,29889,0.1010354,1.7255188e-07,1.7078358e-06,0,0.8175353,0.13385016,0.12537147
4882,64,0.6258794,0.0603345,0.038969893,1115,0.92264825,0.99387723,1.0,1,0.9260625,0.92264825,0.99387723
4883,64,2.6335213,0.2538703,0.0034913304,418,0.5647127,0.99966,1.0,1,0.5650527,0.5647127,0.99966
4884,64,3.621322,0.34909385,0.45273378,363,0.08154874,0.0015327943,0.01879605,0,0.27002668,0.18092379,0.9067846
4885,64,4.7902164,0.46177477,0.46903363,29892,0.09478,5.089399e-07,5.369697e-06,0,0.22206825,0.16376515,0.10389511
4886,64,2.663323,0.25674316,1.4311101,29896,0.1212428,0.0068783537,0.05673206,0,0.14529556,0.1644296,0.07167409
4887,64,1.9221524,0.18529464,1.3705325,29953,0.025761425,0.011764978,0.45668972,0,0.32718855,0.3756154,0.03918336
4888,64,2.5091832,0.24188416,2.3710291,29946,0.051701803,0.07868158,1.0,1,0.6581017,0.2176727,0.04146228
4889,64,2.6151068,0.25209516,1.4342878,29900,0.1329011,0.014633573,0.11010874,0,0.35213298,0.15782396,0.015822664
4890,64,2.6709065,0.2574742,0.012254789,29947,0.06198905,2.5233803e-05,0.00040706873,0,0.029547546,0.17937125,0.0010001167
4891,64,1.5229743,0.14681405,0.00090460805,376,0.8177368,0.99992824,1.0,1,0.81780773,0.8177368,0.99992824
4892,64,4.6930504,0.452408,0.47672832,30267,0.11393711,1.327711e-05,0.000116530166,0,0.04467926,0.11393711,1.327711e-05
4893,64,3.9790359,0.38357732,0.013726818,376,0.13999778,4.593786e-06,3.2813277e-05,0,0.01579629,0.27196926,2.1440298e-08
4894,64,0.20740533,0.019993782,2.2809558,29889,0.97636455,0.006700475,0.006862677,0,0.020392869,0.97636455,0.006700475
4895,64,2.868517,0.27652377,0.0012571572,29947,0.08397472,2.9406544e-09,3.5018328e-08,0,0.0069719013,0.15688543,6.070194e-08
4896,64,6.980521,0.67291915,5.0720453,3560,0.0008441424,6.8233705e-05,0.08083198,0,0.25570267,0.036175363,0.05692564
4897,64,2.1490374,0.20716625,2.2811606,29953,0.087887906,0.10701489,1.0,1,0.7955733,0.21923071,0.100531176
4898,64,0.47527716,0.045816507,0.00084306835,29871,0.9492146,0.9999374,1.0,1,0.94927186,0.9492146,0.9999374
4899,64,5.1594563,0.49736932,1.7373295,877,0.0054907254,1.236664e-05,0.002252278,0,0.11412632,0.10159853,0.010157219
4900,64,3.1147187,0.3002575,2.313793,29945,0.0718603,0.121292725,1.0,1,0.6819046,0.12611875,0.10704045
4901,64,2.0574982,0.19834192,2.282818,29900,0.09224578,0.18132998,1.0,1,0.342905,0.5476884,7.4373256e-06
4902,64,2.5917618,0.2498447,2.3082151,29929,0.09262236,0.09786282,1.0,1,0.81610554,0.16003709,0.11621496
4903,64,6.047801,0.58300537,0.0066385157,1669,0.00015189617,1.1895362e-10,7.831246e-07,0,0.094705276,0.09398886,0.9992754
4904,64,3.7927258,0.3656171,2.1594334,263,0.2641648,0.3358162,1.0,1,0.5853367,0.2704293,0.39260888
4905,64,4.669224,0.45011112,0.9832086,21285,0.0005234624,4.312565e-06,0.008238538,0,0.10247245,0.2701031,0.019911103
4906,64,2.4291503,0.23416902,1.5134752,29900,0.17463472,0.16699916,0.95627695,1,0.23396024,0.17877607,0.0064752595
4907,64,2.2478156,0.21668844,2.312692,29896,0.11720426,0.08424236,0.7187654,1,0.81890213,0.19323716,0.15017825
4908,64,2.6246536,0.25301546,0.71022177,29896,0.090807416,0.0002701466,0.0029749398,0,0.13101196,0.15326652,0.020800134
4909,64,6.834777,0.6588695,5.2584944,1526,0.00012888447,1.6933819e-06,0.013138759,0,0.23392028,0.037087146,0.12692316
4910,64,4.213541,0.4061835,0.9213442,320,0.0024743828,1.3553965e-06,0.0005477716,0,0.3906194,0.3939813,0.38115796
4911,64,0.22172515,0.021374207,2.2629251,29889,0.97373146,0.0017098472,0.0017559741,0,0.019398352,0.97373146,0.0017098472
4912,64,3.0796192,0.29687393,1.6612645,29889,0.1194925,5.4489766e-07,4.560099e-06,0,0.472417,0.25296563,0.168294
4913,64,2.2794936,0.21974218,0.58614415,29896,0.09888277,0.0021421353,0.021663383,0,0.135574,0.47174335,0.03566975
4914,64,2.4594102,0.23708606,2.2087526,29929,0.11844479,0.052365404,0.44210812,1,0.57465386,0.25669393,0.07739105
4915,64,3.9435544,0.3801569,3.4271061,29906,0.021319423,9.603546e-06,0.00045045992,0,0.062656686,0.42157325,2.4285187e-05
4916,64,1.7332703,0.1670865,0.5748626,182,0.225724,0.0002420614,0.0010723778,0,0.11757766,0.41516995,0.00997604
4917,64,3.2313356,0.31149933,0.00077595434,304,0.0014004528,3.730898e-11,2.6640654e-08,0,0.00015826314,0.41496816,5.9208625e-05
4918,64,0.6671233,0.064310394,0.04386712,29889,0.89442366,0.9949496,1.0,1,0.89867294,0.89442366,0.9949496
4919,64,3.0001447,0.28921264,2.2936816,29892,0.058984797,0.054279424,0.92022735,0,0.7527803,0.09878095,0.060553074
4920,64,2.4497948,0.23615915,2.300345,29900,0.052804768,0.09487898,1.0,1,0.8175006,0.18003729,0.10751196
4921,64,4.243013,0.40902457,0.7500709,31166,0.0006394774,1.0446963e-06,0.001633672,0,0.1891616,0.1458507,0.55533123
