prompt_id,method,budget,round,selected_nodes,accepted_tokens,raw_draft_time_s,draft_time_scale,draft_time_s,comm_time_s,verify_time_s,total_round_time_s,round_tps,input_len,expansions,generated_candidates
0,chain,8,1,8,1,0.01381397619843483,0.1,0.001381397619843483,3.2e-06,0.02918025106191635,0.030564848681759835,32.717322124246905,13,8.0,8.0
0,chain,8,2,8,2,0.01375136524438858,0.1,0.0013751365244388581,3.2e-06,0.029357999563217163,0.03073633608765602,65.06956438452069,14,8.0,8.0
0,chain,8,3,8,1,0.013790667057037354,0.1,0.0013790667057037354,3.2e-06,0.02938610315322876,0.030768369858932495,32.50090936194612,16,8.0,8.0
0,chain,8,4,8,2,0.013810563832521439,0.1,0.0013810563832521439,3.2e-06,0.03030424565076828,0.031688502034020426,63.1143749822198,17,8.0,8.0
0,chain,8,5,8,2,0.01377280056476593,0.1,0.0013772800564765932,3.2e-06,0.030344314873218536,0.03172479492969513,63.04217267383988,19,8.0,8.0
0,chain,8,6,8,4,0.01375487819314003,0.1,0.001375487819314003,3.2e-06,0.030322402715682983,0.031701090534996985,126.1786245360906,21,8.0,8.0
0,chain,8,7,8,3,0.013709593564271927,0.1,0.0013709593564271928,3.2e-06,0.030448894947767258,0.03182305430419445,94.27127802765882,25,8.0,8.0
0,chain,8,8,8,1,0.013911169022321701,0.1,0.0013911169022321702,3.2e-06,0.030453667044639587,0.03184798394687176,31.399161770119647,28,8.0,8.0
0,chain,8,9,8,3,0.014070145785808563,0.1,0.0014070145785808565,3.2e-06,0.03059958666563034,0.0320098012442112,93.72129420961444,29,8.0,8.0
0,chain,8,10,8,9,0.014154832810163498,0.1,0.0014154832810163499,3.2e-06,0.03064887970685959,0.03206756298787594,280.65743578340226,32,8.0,8.0
0,chain,8,11,8,2,0.013910762965679169,0.1,0.001391076296567917,3.2e-06,0.030553020536899567,0.03194729683346748,62.60310568451074,41,8.0,8.0
0,chain,8,12,8,6,0.014061331748962402,0.1,0.0014061331748962402,3.2e-06,0.030660606920719147,0.03206994009561539,187.09108848071475,43,8.0,8.0
0,chain,8,13,8,2,0.014072664082050323,0.1,0.0014072664082050324,3.2e-06,0.030745837837457657,0.03215630424566269,62.196202173008245,49,8.0,8.0
0,chain,8,14,8,2,0.014019805938005447,0.1,0.001401980593800545,3.2e-06,0.030743222683668137,0.03214840327746868,62.21148785332387,51,8.0,8.0
0,chain,8,15,8,5,0.01398899033665657,0.1,0.0013988990336656572,3.2e-06,0.030805613845586777,0.032207712879252434,155.2423178493031,53,8.0,8.0
0,chain,8,16,8,2,0.014313746243715286,0.1,0.0014313746243715287,3.2e-06,0.032316599041223526,0.033751173665595054,59.2571985737711,58,8.0,8.0
0,chain,8,17,8,1,0.014127671718597412,0.1,0.0014127671718597414,3.2e-06,0.031027253717184067,0.032443220889043806,30.823080218206808,60,8.0,8.0
0,bfs,8,1,8,1,0.01440323144197464,0.1,0.0014403231441974642,3.2e-06,0.02936176210641861,0.030805285250616075,32.461962025818316,13,8.0,32.0
0,bfs,8,2,8,3,0.014175303280353546,0.1,0.0014175303280353547,3.2e-06,0.02952513098716736,0.030945861315202713,96.94349656140272,14,8.0,32.0
0,bfs,8,3,8,2,0.01419445127248764,0.1,0.0014194451272487641,3.2e-06,0.030438940972089767,0.031861586099338535,62.77151406600945,17,8.0,32.0
0,bfs,8,4,8,2,0.014264717698097229,0.1,0.001426471769809723,3.2e-06,0.030476853251457214,0.03190652502126694,62.68310317926889,19,8.0,32.0
0,bfs,8,5,8,3,0.01421583816409111,0.1,0.001421583816409111,3.2e-06,0.03043980896472931,0.03186459278113842,94.14838659968024,21,8.0,32.0
0,bfs,8,6,8,2,0.014277037233114243,0.1,0.0014277037233114244,3.2e-06,0.03047945722937584,0.03191036095268726,62.67556806910937,24,8.0,32.0
0,bfs,8,7,8,3,0.014411360025405884,0.1,0.0014411360025405884,3.2e-06,0.0307668074965477,0.03221114349908829,93.13547034071959,26,8.0,32.0
0,bfs,8,8,8,3,0.01432998850941658,0.1,0.001432998850941658,3.2e-06,0.03069337084889412,0.032129569699835776,93.37193208707473,29,8.0,32.0
0,bfs,8,9,8,3,0.01439860463142395,0.1,0.0014398604631423951,3.2e-06,0.030584514141082764,0.03202757460422516,93.66928457967693,32,8.0,32.0
0,bfs,8,10,8,3,0.015958432108163834,0.1,0.0015958432108163834,3.2e-06,0.030596155673265457,0.032195198884081844,93.18159551681724,35,8.0,32.0
0,bfs,8,11,8,3,0.014319483190774918,0.1,0.0014319483190774918,3.2e-06,0.030609101057052612,0.0320442493761301,93.62054216925152,38,8.0,32.0
0,bfs,8,12,8,2,0.014184653759002686,0.1,0.0014184653759002686,3.2e-06,0.03067845106124878,0.03210011643714905,62.30506994938578,41,8.0,32.0
0,bfs,8,13,8,3,0.014305278658866882,0.1,0.0014305278658866883,3.2e-06,0.03063948079943657,0.03207320866532326,93.53601104598941,43,8.0,32.0
0,bfs,8,14,8,3,0.014328844845294952,0.1,0.0014328844845294952,3.2e-06,0.030750446021556854,0.03218653050608635,93.20669089924779,46,8.0,32.0
0,bfs,8,15,8,3,0.014797918498516083,0.1,0.0014797918498516084,3.2e-06,0.030872929841279984,0.03235592169113159,92.71873101430666,49,8.0,32.0
0,bfs,8,16,8,1,0.014350611716508865,0.1,0.0014350611716508867,3.2e-06,0.03169858828186989,0.03313684945352077,30.17788403217526,52,8.0,32.0
0,bfs,8,17,8,3,0.014526758342981339,0.1,0.001452675834298134,3.2e-06,0.030864544212818146,0.03232042004711628,92.8205758349254,53,8.0,32.0
0,bfs,8,18,8,2,0.014325466006994247,0.1,0.001432546600699425,3.2e-06,0.03127172216773033,0.032707468768429754,61.148113116306355,56,8.0,32.0
0,bfs,8,19,8,2,0.014316979795694351,0.1,0.0014316979795694351,3.2e-06,0.031177036464214325,0.03261193444378376,61.327242131177066,58,8.0,32.0
0,bfs,8,20,8,1,0.01439090445637703,0.1,0.001439090445637703,3.2e-06,0.031117796897888184,0.03256008734352589,30.712448325137427,60,8.0,32.0
0,greedy,8,1,8,1,0.014410432428121567,0.1,0.0014410432428121568,3.2e-06,0.029502715915441513,0.03094695915825367,32.31335249729362,13,8.0,32.0
0,greedy,8,2,8,3,0.014366976916790009,0.1,0.001436697691679001,3.2e-06,0.029717348515987396,0.031157246207666398,96.2857879032273,14,8.0,32.0
0,greedy,8,3,8,2,0.014427561312913895,0.1,0.0014427561312913896,3.2e-06,0.030399106442928314,0.03184506257421971,62.80408447427915,17,8.0,32.0
0,greedy,8,4,8,2,0.01428953930735588,0.1,0.0014289539307355882,3.2e-06,0.03043939918279648,0.03187155311353207,62.751883878254965,19,8.0,32.0
0,greedy,8,5,8,5,0.014198299497365952,0.1,0.0014198299497365952,3.2e-06,0.030484527349472046,0.03190755729920864,156.70268811595955,21,8.0,32.0
