case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,512,7,10,16.848735809326172,16.887322068214417,0.0,0.0
target_only,512,7,11,16.303104400634766,16.331400722265244,,
classic_spec_sampling,512,7,11,30.73481559753418,30.775301158428192,0.0,0.0
target_only,512,7,12,16.366592407226562,16.39726012945175,,
classic_spec_sampling,512,7,12,16.86969566345215,16.906987875699997,0.0,0.0
target_only,512,7,13,16.269983291625977,16.29786565899849,,
classic_spec_sampling,512,7,13,16.870752334594727,16.908690333366394,0.0,0.0
target_only,512,7,14,16.284767150878906,16.31348580121994,,
classic_spec_sampling,512,7,14,16.902624130249023,16.93979650735855,0.0,0.0
target_only,512,7,15,16.446271896362305,16.475040465593338,,
classic_spec_sampling,512,7,15,16.897247314453125,16.935627907514572,0.0,0.0
target_only,512,7,16,16.268064498901367,16.2983201444149,,
classic_spec_sampling,512,7,16,16.85990333557129,16.896430402994156,0.0,0.0
target_only,512,7,17,16.335391998291016,16.364973038434982,,
classic_spec_sampling,512,7,17,16.833152770996094,16.86955988407135,0.0,0.0
target_only,512,7,18,16.275968551635742,16.30430296063423,,
classic_spec_sampling,512,7,18,16.902816772460938,16.946759074926376,0.0,0.0
target_only,512,7,19,16.28438377380371,16.31258800625801,,
classic_spec_sampling,512,7,19,16.899295806884766,16.9362872838974,0.0,0.0
target_only,512,8,0,16.426528930664062,16.45573228597641,,
classic_spec_sampling,512,8,0,16.833728790283203,16.871560364961624,0.0,0.0
target_only,512,8,1,16.42812728881836,16.455944627523422,,
classic_spec_sampling,512,8,1,16.84876823425293,16.887236386537552,0.0,0.0
target_only,512,8,2,16.413663864135742,16.441501677036285,,
classic_spec_sampling,512,8,2,16.84003257751465,16.87648519873619,0.0,0.0
target_only,512,8,3,16.39142417907715,16.42017439007759,,
classic_spec_sampling,512,8,3,16.835071563720703,16.873423010110855,0.0,0.0
target_only,512,8,4,16.421056747436523,16.45110920071602,,
classic_spec_sampling,512,8,4,16.841535568237305,16.879107803106308,0.0,0.0
target_only,512,8,5,16.405248641967773,16.433462500572205,,
classic_spec_sampling,512,8,5,16.8590087890625,16.896549612283707,0.0,0.0
target_only,512,8,6,16.41881561279297,16.44665375351906,,
classic_spec_sampling,512,8,6,16.835168838500977,16.872495412826538,0.0,0.0
target_only,512,8,7,16.420000076293945,16.449078917503357,,
classic_spec_sampling,512,8,7,16.935104370117188,16.972865909337997,0.0,0.0
target_only,512,8,8,16.381696701049805,16.410432755947113,,
