case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,16,15,0,16.845535278320312,16.887959092855453,0.0,0.0
target_only,16,15,1,19.209184646606445,19.2423015832901,,
classic_spec_sampling,16,15,1,17.106752395629883,17.148982733488083,0.0,0.0
target_only,16,15,2,16.590688705444336,16.621749848127365,,
classic_spec_sampling,16,15,2,17.41663932800293,17.457440495491028,0.0,0.0
target_only,16,15,3,16.422687530517578,16.45248755812645,,
classic_spec_sampling,16,15,3,16.77952003479004,16.821179538965225,0.0,0.0
target_only,16,15,4,16.344255447387695,16.375940293073654,,
classic_spec_sampling,16,15,4,17.200000762939453,17.24741980433464,0.0,0.0
target_only,16,15,5,16.416032791137695,16.45154505968094,,
classic_spec_sampling,16,15,5,16.8035831451416,16.84115082025528,0.0,0.0
target_only,16,15,6,17.03811264038086,17.070099711418152,,
classic_spec_sampling,16,15,6,16.951936721801758,16.990866512060165,0.0,0.0
target_only,16,15,7,16.268672943115234,16.29842445254326,,
classic_spec_sampling,16,15,7,16.792320251464844,16.83359593153,0.0,0.0
target_only,16,15,8,16.52035140991211,16.554515808820724,,
classic_spec_sampling,16,15,8,16.91913604736328,16.964808106422424,0.0,0.0
target_only,16,15,9,16.260160446166992,16.2937231361866,,
classic_spec_sampling,16,15,9,16.613632202148438,16.651030629873276,0.0,0.0
target_only,16,16,0,16.22867202758789,16.262806951999664,,
classic_spec_sampling,16,16,0,16.763456344604492,16.807764768600464,0.0,0.0
target_only,16,16,1,16.18329620361328,16.214914619922638,,
classic_spec_sampling,16,16,1,18.085567474365234,18.13221350312233,0.0,0.0
target_only,16,16,2,16.38979148864746,16.421940177679062,,
classic_spec_sampling,16,16,2,36.55779266357422,36.59810498356819,0.0,0.0
target_only,16,16,3,16.200960159301758,16.234539449214935,,
classic_spec_sampling,16,16,3,16.6046085357666,16.651060432195663,0.0,0.0
target_only,16,16,4,16.194751739501953,16.229651868343353,,
classic_spec_sampling,16,16,4,16.59699249267578,16.63965731859207,0.0,0.0
target_only,16,16,5,16.066879272460938,16.097012907266617,,
classic_spec_sampling,16,16,5,16.590015411376953,16.628649085760117,0.0,0.0
target_only,16,16,6,15.990143775939941,16.020681709051132,,
classic_spec_sampling,16,16,6,16.412160873413086,16.45081117749214,0.0,0.0
target_only,16,16,7,16.124256134033203,16.156494617462158,,
classic_spec_sampling,16,16,7,16.579328536987305,16.62251353263855,0.0,0.0
target_only,16,16,8,16.266016006469727,16.300983726978302,,
classic_spec_sampling,16,16,8,16.665983200073242,16.70776680111885,0.0,0.0
target_only,16,16,9,16.468351364135742,16.50238037109375,,
classic_spec_sampling,16,16,9,16.606815338134766,16.646340489387512,0.0,0.0
target_only,16,17,0,17.024192810058594,17.06000044941902,,
classic_spec_sampling,16,17,0,17.423967361450195,17.46717467904091,0.0,0.0
target_only,16,17,1,16.83795166015625,16.86844602227211,,
classic_spec_sampling,16,17,1,17.478975296020508,17.519548535346985,0.0,0.0
target_only,16,17,2,16.886751174926758,16.91768690943718,,
classic_spec_sampling,16,17,2,17.38105583190918,17.420392483472824,0.0,0.0
target_only,16,17,3,16.832576751708984,16.86401292681694,,
classic_spec_sampling,16,17,3,17.22915267944336,17.266105860471725,0.0,0.0
target_only,16,17,4,16.911104202270508,16.945812851190567,,
classic_spec_sampling,16,17,4,17.538143157958984,17.583053559064865,0.0,0.0
target_only,16,17,5,16.937280654907227,16.97133481502533,,
classic_spec_sampling,16,17,5,17.369823455810547,17.40936189889908,0.0,0.0
target_only,16,17,6,16.820287704467773,16.851525753736496,,
classic_spec_sampling,16,17,6,17.315263748168945,17.35595241189003,0.0,0.0
target_only,16,17,7,16.85420799255371,16.88569411635399,,
classic_spec_sampling,16,17,7,17.299423217773438,17.339255660772324,0.0,0.0
target_only,16,17,8,17.63225555419922,17.666619271039963,,
classic_spec_sampling,16,17,8,18.186880111694336,18.235310912132263,0.0,0.0
target_only,16,17,9,16.8721923828125,16.908444464206696,,
classic_spec_sampling,16,17,9,17.319711685180664,17.36009493470192,0.0,0.0
target_only,16,18,0,17.57219123840332,17.60895550251007,,
classic_spec_sampling,16,18,0,18.400096893310547,18.446359783411026,0.0,0.0
target_only,16,18,1,17.38323211669922,17.418567091226578,,
classic_spec_sampling,16,18,1,17.46329689025879,17.5054669380188,0.0,0.0
target_only,16,18,2,17.008895874023438,17.042487859725952,,
classic_spec_sampling,16,18,2,17.703615188598633,17.756912857294083,0.0,0.0
target_only,16,18,3,17.09654426574707,17.13140308856964,,
classic_spec_sampling,16,18,3,17.82784080505371,17.870813608169556,0.0,0.0
target_only,16,18,4,33.76396942138672,33.80024433135986,,
classic_spec_sampling,16,18,4,17.93395233154297,17.980359494686127,0.0,0.0
target_only,16,18,5,17.842880249023438,17.87896826863289,,
classic_spec_sampling,16,18,5,17.552352905273438,17.594560980796814,0.0,0.0
target_only,16,18,6,16.919103622436523,16.951274126768112,,
classic_spec_sampling,16,18,6,17.751808166503906,17.797600477933884,0.0,0.0
target_only,16,18,7,17.642240524291992,17.67776906490326,,
classic_spec_sampling,16,18,7,17.708768844604492,17.751242965459824,0.0,0.0
target_only,16,18,8,16.948959350585938,16.98162779211998,,
classic_spec_sampling,16,18,8,18.29542350769043,18.34113895893097,0.0,0.0
target_only,16,18,9,17.736127853393555,17.771728336811066,,
classic_spec_sampling,16,18,9,18.2412166595459,18.28724518418312,0.0,0.0
target_only,16,19,0,17.601503372192383,17.637144774198532,,
classic_spec_sampling,16,19,0,17.653024673461914,17.697710543870926,0.0,0.0
target_only,16,19,1,17.19321632385254,17.229385673999786,,
classic_spec_sampling,16,19,1,18.146495819091797,18.194254487752914,0.0,0.0
target_only,16,19,2,17.496448516845703,17.53239706158638,,
classic_spec_sampling,16,19,2,17.982175827026367,18.024634569883347,0.0,0.0
target_only,16,19,3,16.916160583496094,16.947954893112183,,
classic_spec_sampling,16,19,3,18.091840744018555,18.136512488126755,0.0,0.0
target_only,16,19,4,17.58639907836914,17.623890191316605,,
classic_spec_sampling,16,19,4,18.40438461303711,18.45528930425644,0.0,0.0
target_only,16,19,5,20.125280380249023,20.161792635917664,,
classic_spec_sampling,16,19,5,17.478239059448242,17.523732036352158,0.0,0.0
target_only,16,19,6,17.39344024658203,17.42991805076599,,
classic_spec_sampling,16,19,6,18.15830421447754,18.204744905233383,0.0,0.0
target_only,16,19,7,17.752639770507812,17.786473035812378,,
classic_spec_sampling,16,19,7,17.46784019470215,17.508137971162796,0.0,0.0
target_only,16,19,8,16.982528686523438,17.016690224409103,,
classic_spec_sampling,16,19,8,18.2293758392334,18.276609480381012,0.0,0.0
target_only,16,19,9,17.88960075378418,17.924942076206207,,
classic_spec_sampling,16,19,9,17.936416625976562,17.980903387069702,0.0,0.0
target_only,16,20,0,17.86012840270996,17.896637320518494,,
classic_spec_sampling,16,20,0,17.54761505126953,17.5885409116745,0.0,0.0
target_only,16,20,1,17.60812759399414,17.642498016357422,,
classic_spec_sampling,16,20,1,18.270240783691406,18.316756933927536,0.0,0.0
target_only,16,20,2,17.63033676147461,17.665591090917587,,
classic_spec_sampling,16,20,2,17.844640731811523,17.89238676428795,0.0,0.0
target_only,16,20,3,18.303136825561523,18.337082117795944,,
classic_spec_sampling,16,20,3,20.84992027282715,20.899150520563126,0.0,0.0
target_only,16,20,4,17.800384521484375,17.836961895227432,,
classic_spec_sampling,16,20,4,17.831552505493164,17.87462830543518,0.0,0.0
target_only,16,20,5,17.049983978271484,17.08368957042694,,
classic_spec_sampling,16,20,5,17.547040939331055,17.591901123523712,0.0,0.0
target_only,16,20,6,17.797344207763672,17.833668738603592,,
classic_spec_sampling,16,20,6,18.03705596923828,18.082469701766968,0.0,0.0
target_only,16,20,7,17.079744338989258,17.114318907260895,,
classic_spec_sampling,16,20,7,17.56572723388672,17.607342451810837,0.0,0.0
target_only,16,20,8,17.84623908996582,17.8811177611351,,
classic_spec_sampling,16,20,8,18.785024642944336,18.833935260772705,0.0,0.0
target_only,16,20,9,18.122783660888672,18.159274011850357,,
classic_spec_sampling,16,20,9,18.651264190673828,18.70030164718628,0.0,0.0
target_only,16,21,0,17.144031524658203,17.17809960246086,,
classic_spec_sampling,16,21,0,17.773311614990234,17.82141998410225,0.0,0.0
target_only,16,21,1,18.954463958740234,18.99387314915657,,
classic_spec_sampling,16,21,1,19.305376052856445,19.354641437530518,0.0,0.0
target_only,16,21,2,18.791711807250977,18.827397376298904,,
classic_spec_sampling,16,21,2,17.601152420043945,17.644811421632767,0.0,0.0
target_only,16,21,3,18.16192054748535,18.199104815721512,,
classic_spec_sampling,16,21,3,19.099519729614258,19.14804056286812,0.0,0.0
