context_len,draft_len,classic_spec_sampling,target_only
512,39,21.066137886047365,18.537910652160644
512,40,19.253513145446778,18.233852577209472
512,41,19.016528129577637,18.65172462463379
512,42,18.855385398864748,18.58046398162842
512,43,20.097782325744628,18.44071674346924
512,44,18.72033576965332,18.17850570678711
512,45,19.557350730895998,18.464604568481445
512,46,19.053094482421876,18.405775833129884
512,47,19.75333423614502,19.195961570739748
512,48,18.87461757659912,18.980831909179688
512,49,19.55446376800537,18.7439905166626
512,50,19.203225708007814,19.623769569396973
512,51,19.613590049743653,19.38440990447998
512,52,19.508822441101074,18.800265884399415
512,53,19.709129524230956,20.27911376953125
512,54,19.465862274169922,19.067305755615234
512,55,19.81011829376221,19.671852684020998
512,56,20.089222145080566,19.438748931884767
512,57,20.180483055114745,21.50953903198242
512,58,19.893865203857423,19.36940155029297
512,59,20.417801284790038,20.43260803222656
512,60,20.720620918273926,19.361606407165528
512,61,20.974486351013184,21.513395500183105
512,62,20.324831581115724,19.650195693969728
512,63,20.6984001159668,19.812028884887695
512,64,21.43145580291748,19.52630729675293
512,65,20.294524574279784,19.999987030029295
512,66,20.219065856933593,19.300569152832033
512,67,20.394095802307127,19.51866569519043
512,68,20.69777603149414,20.009875106811524
512,69,22.374883270263673,20.820063972473143
512,70,20.58901424407959,20.077478408813477
512,71,21.377148628234863,20.829884910583495
512,72,20.617961502075197,20.102035140991212
512,73,21.004211235046387,21.29287338256836
512,74,20.62917423248291,20.11471347808838
512,75,21.0038911819458,20.53164768218994
512,76,20.681116676330568,20.18892459869385
512,77,21.111277198791505,20.641651153564453
512,78,20.777586936950684,20.28730869293213
512,79,21.1693058013916,20.625289916992188
512,80,20.667993545532227,20.15554885864258
512,81,21.121510314941407,20.68680648803711
512,82,21.232614517211914,20.506694412231447
512,83,23.17049922943115,20.99467525482178
512,84,21.213849830627442,20.4403938293457
512,85,21.312495994567872,21.178864097595216
512,86,21.829804992675783,20.581820678710937
512,87,21.321522903442382,20.80990695953369
512,88,21.04635829925537,21.00156764984131
512,89,21.440428733825684,22.327673721313477
512,90,21.464601707458495,20.836544036865234
512,91,21.50714244842529,21.015346908569335
512,92,21.437241744995116,21.064806365966795
512,93,21.590099334716797,21.061289405822755
512,94,21.203523254394533,20.700303840637208
512,95,21.637667083740233,21.062905693054198
512,96,22.006883430480958,20.66217918395996
512,97,23.08508186340332,21.246303749084472
512,98,22.687404441833497,20.85865898132324
512,99,21.9224609375,21.276128005981445
512,100,21.378550338745118,21.771187210083006
1024,1,17.3426815032959,16.80994567871094
1024,2,18.724185752868653,18.234067153930663
1024,3,18.932217407226563,18.480303955078124
1024,4,19.35313301086426,17.74167995452881
1024,5,18.252246284484862,17.79342384338379
1024,6,18.236428642272948,18.30224666595459
1024,7,18.621616172790528,17.923616027832033
1024,8,18.34531192779541,17.752214431762695
1024,9,18.565433692932128,18.114643478393553
1024,10,18.39207019805908,18.205142402648924
1024,11,18.581059074401857,18.42087345123291
1024,12,18.59300136566162,20.206201553344727
1024,13,18.810543823242188,18.489014625549316
1024,14,18.874470138549803,18.31055030822754
1024,15,19.153430366516112,18.594850730895995
1024,16,18.876911926269532,18.41830406188965
1024,17,20.414374160766602,19.743977546691895
1024,18,20.048243141174318,19.352444648742676
1024,19,20.962851142883302,19.46295051574707
1024,20,20.257020568847658,21.86961612701416
1024,21,20.260451316833496,19.74655055999756
1024,22,20.119200134277342,19.589670181274414
1024,23,20.366518211364745,19.770048141479492
1024,24,20.182108688354493,19.638291358947754
1024,25,20.329094314575194,19.799932861328124
1024,26,20.189571380615234,19.672035217285156
1024,27,20.07864303588867,20.094985580444337
1024,28,19.830656051635742,19.362687873840333
1024,29,20.043382453918458,20.84979190826416
1024,30,20.003392219543457,19.48557758331299
1024,31,20.258464050292968,19.748912048339843
1024,32,20.22903366088867,19.74432964324951
1024,33,20.570800018310546,21.827056312561034
1024,34,20.283906936645508,19.778729248046876
