sample_id,context_len,source_type,source_name,natural_prefix_start,original_num_tokens,draft_entropy_nats,draft_entropy_norm,target_entropy_nats,sampled_token_id,q_sample,p_sample,alpha_sampled,accepted,exact_accept_prob,q_max,p_at_q_argmax
56,128,natural_language,article_191#selected_2,True,295,1.3758898,0.13263518,0.08858522,488,0.18147235,0.013195396,0.07271299,1,0.65769243,0.64337534,0.9847305
57,128,json_config,json_row_645#selected_6,True,632,1.0053438,0.0969147,0.0032067369,29918,0.8896514,0.0002694654,0.00030288874,0,0.0019503676,0.8896514,0.0002694654
58,128,natural_language,article_936#selected_6,True,991,6.267656,0.6041993,3.104043,313,0.0034553239,0.0003225458,0.09334748,0,0.22790104,0.16713844,0.039223302
59,128,code,metapensiero/metapensiero.signal:src/metapensiero/signal/user.py:SignalAndHandlerInitMeta._find_local_signals#selected_8,True,236,2.5139155,0.24234036,0.26872185,338,0.009883097,3.0538057e-08,3.0899278e-06,0,0.017504795,0.62839544,0.007668008
60,128,natural_language,article_1197#selected_17,True,162,0.119996235,0.011567584,0.042676114,310,0.98572886,0.9951473,1.0,1,0.98856264,0.98572886,0.9951473
61,128,code,Parquery/icontract:icontract/_metaclass.py:_collapse_invariants#selected_3,True,185,6.497714,0.6263768,0.25427115,14305,0.00011278622,3.129556e-10,2.774768e-06,0,0.027780224,0.057518914,0.00043318977
62,128,json_config,json_row_957#selected_3,True,504,1.5905318,0.15332657,0.01054137,983,0.32050517,1.3345581e-07,4.1639208e-07,0,0.44634646,0.44497734,0.99863064
63,128,math,geometry_test_207#selected_5,True,407,2.133573,0.2056755,1.1020851,29889,0.67372113,0.5465867,0.81129515,1,0.61350024,0.67372113,0.5465867
64,128,natural_language,article_476#selected_14,True,553,4.371462,0.421407,0.6865811,825,0.0074534994,1.7120395e-06,0.00022969607,0,0.070200816,0.15029347,1.81208e-05
65,128,chat,path_ee3c44d5-4369-4734-83cc-49c95ba33390#selected_6,True,276,2.2909446,0.22084606,0.6942468,373,0.23312816,0.47255793,1.0,1,0.33057198,0.3499668,0.00017140697
66,128,json_config,json_row_907#selected_9,True,1161,0.8736532,0.08421978,0.0038525772,29918,0.90624744,0.0003250144,0.0003586376,0,0.0015913857,0.90624744,0.0003250144
67,128,code,Parquery/icontract:icontract/_metaclass.py:_collapse_preconditions#selected_5,True,292,1.3981857,0.13478449,0.0018788538,3207,0.80767727,0.9998336,1.0,1,0.80780655,0.80767727,0.9998336
68,128,code,RI-imaging/qpimage:qpimage/holo.py:get_field#selected_10,True,1758,2.4481905,0.23600449,1.2987453,1678,0.50489116,0.00026910473,0.0005329955,0,0.20570183,0.50489116,0.00026910473
69,128,math,geometry_train_280#selected_3,True,918,4.3808613,0.4223131,0.14529161,29922,0.09034172,0.021509115,0.23808618,0,0.030087003,0.23988552,1.0170936e-08
70,128,code,pyout/pyout:pyout/interface.py:Writer._write_lock#selected_7,True,130,0.22462484,0.021653736,0.0074692136,562,0.9771518,4.463438e-09,4.567804e-09,0,1.7755774e-05,0.9771518,4.463438e-09
71,128,chat,path_380eec33-8b28-43ff-89e5-f07e6c4e737e#selected_17,True,198,5.303721,0.51127636,1.9499558,592,0.00034786836,6.3431467e-06,0.018234331,0,0.12732466,0.16343455,0.04178713
72,128,chat,path_6bc3abc5-0e2d-4d98-84ca-d9d9055b2061#selected_7,True,233,2.508374,0.24180615,0.22948901,263,0.09601042,1.2635013e-06,1.3160044e-05,0,0.60541946,0.6020823,0.9508739
73,128,math,algebra_test_274#selected_15,True,184,3.0222082,0.29133955,1.8125575,29995,0.0026852707,4.812585e-07,0.00017922159,0,0.051226526,0.4979192,5.3643867e-06
74,128,natural_language,article_960#selected_1,True,284,6.6319475,0.6393168,3.9098952,2726,6.187904e-05,4.2366587e-06,0.06846678,0,0.19218421,0.06166541,0.009145535
75,128,json_config,json_row_207#selected_19,True,757,6.6411324,0.6402022,2.9710383,14463,0.00040102762,1.109216e-06,0.0027659342,0,0.09736654,0.06410317,6.0442973e-05
76,128,natural_language,article_1140#selected_15,True,1285,6.5858297,0.63487107,1.134413,18788,0.016977167,0.00018821387,0.011086294,0,0.07078302,0.044903945,0.0016069772
77,128,math,gsm8k_train_6346#selected_0,True,160,4.466244,0.430544,0.08911789,2529,5.461263e-05,1.3261866e-11,2.4283517e-07,0,0.036271434,0.1523383,0.007648262
78,128,math,gsm8k_test_398#selected_9,True,230,2.0164056,0.19438061,5.1852097e-05,29900,0.6559777,0.9999968,1.0,1,0.65598094,0.6559777,0.9999968
79,128,json_config,json_row_837#selected_0,True,482,5.5100837,0.53116965,2.7526454e-05,769,0.009175971,8.656956e-12,9.434376e-10,0,0.16846941,0.16846776,0.99999833
80,128,json_config,json_row_263#selected_10,True,978,6.6367774,0.6397824,3.2559848,2287,0.00043434577,2.705436e-06,0.006228761,0,0.08818826,0.07419603,9.991696e-07
81,128,json_config,json_row_1003#selected_1,True,572,1.49385,0.14400648,3.8085273e-05,29946,0.60095316,6.5130216e-08,1.0837819e-07,0,0.09965006,0.60095316,6.5130216e-08
82,128,json_config,json_row_1012#selected_5,True,564,1.8833134,0.18155059,0.0055328743,376,0.7585372,0.999446,1.0,1,0.7589135,0.7585372,0.999446
83,128,natural_language,article_12#selected_13,True,374,2.731243,0.2632906,1.085424,11436,0.05473757,0.0011358273,0.020750415,0,0.6930768,0.4373244,0.5929877
84,128,math,algebra_train_121#selected_10,True,213,1.5055971,0.1451389,0.61368454,29938,0.6306557,0.7600959,1.0,1,0.70995337,0.6306557,0.7600959
85,128,chat,path_d32f5aa0-6d1c-48b1-a25f-0d897bdf1683#selected_14,True,722,3.483292,0.33578783,1.7625093,366,0.29773012,0.0055429763,0.018617453,0,0.31229937,0.29773012,0.0055429763
86,128,math,algebra_test_710#selected_11,True,708,3.8355274,0.36974317,1.1368505,694,0.004050753,3.510443e-05,0.008666148,0,0.23434684,0.19065496,0.15586801
87,128,natural_language,article_19#selected_12,True,287,4.0397453,0.3894297,3.4221745,438,0.015889527,0.10530986,1.0,1,0.4504815,0.31543148,0.13106023
88,128,code,devoperate/chronos:chronos/helpers.py:last_git_release_tag#selected_11,True,160,2.297782,0.22150517,0.12272213,353,0.6701096,0.024778737,0.03697714,0,0.050353516,0.6701096,0.024778737
89,128,natural_language,article_846#selected_16,True,505,0.08629905,0.00831919,0.054589402,18310,0.98624635,0.99069095,1.0,1,0.9940493,0.98624635,0.99069095
90,128,math,geometry_train_698#selected_6,True,669,0.23926732,0.023065265,0.007970493,552,0.9705104,0.99923205,1.0,1,0.97123563,0.9705104,0.99923205
91,128,json_config,json_row_272#selected_15,True,898,6.392067,0.61619246,5.3346276,4333,0.0016577566,0.00036319418,0.21908775,0,0.22828764,0.02870375,0.00025355042
92,128,math,precalculus_train_398#selected_17,True,1012,5.663512,0.54596007,0.0004396406,29905,0.067118414,2.636963e-07,3.928822e-06,0,0.022599721,0.081595235,6.312461e-08
93,128,json_config,json_row_421#selected_14,True,671,1.5371821,0.14818367,0.0017634215,29871,0.76656646,0.9998627,1.0,1,0.76663685,0.76656646,0.9998627
94,128,math,algebra_test_709#selected_16,True,256,6.8959055,0.66476226,0.287811,6306,0.0036375904,2.8468664e-06,0.00078262424,0,0.032020334,0.026255723,0.94331574
95,128,json_config,json_row_804#selected_8,True,785,4.9348335,0.4757158,7.6024444e-05,376,0.31639448,4.1076994e-08,1.2982842e-07,0,0.013374006,0.31639448,4.1076994e-08
96,128,chat,path_671fc48d-e3aa-40ff-8166-3026c869f0c8#selected_2,True,327,4.6505427,0.4483103,0.83841145,301,0.09209902,9.7193315e-06,0.000105531326,0,0.1982419,0.23335287,0.08093976
97,128,code,mattupstate/flask-social:flask_social/views.py:login_handler#selected_1,True,333,1.3676634,0.13184215,0.00036756045,9651,0.7296725,0.9999697,1.0,1,0.72970265,0.7296725,0.9999697
98,128,code,elifesciences/elife-tools:elifetools/parseJATS.py:refs#selected_6,True,2221,6.3415203,0.6113198,0.0011606191,380,0.00020034287,1.2522865e-10,6.2507166e-07,0,0.0013622466,0.06859451,1.7454325e-10
99,128,natural_language,article_1208#selected_5,True,206,4.917803,0.47407404,0.63256407,2337,9.494188e-05,1.7281495e-08,0.00018202183,0,0.27151945,0.22214317,0.2802517
