context_len,source_type,entropy_bin,n,entropy_mean,entropy_min,entropy_max,greedy_accept_top1_rate,greedy_accept_top2_rate,greedy_top2_gain_mean,seq_accept_top1_mean,seq_accept_top2_mean,seq_top2_gain_mean,seq_minus_greedy_top2,target_mass_on_draft_top2_mean,draft_top2_mass_mean,target_entropy_mean,seq_relative_gain_over_greedy_top2
64,math,0,1,0.030584830790758133,0.030584830790758133,0.030584830790758133,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.999073326587677,0.9975844025611877,0.01343709509819746,0.0
64,math,1,1,3.458949327468872,3.458949327468872,3.458949327468872,0.0,0.0,0.0,0.26109373569488525,0.3581019341945648,0.09700819849967957,0.3581019341945648,0.10846777260303497,0.47706153988838196,1.3666892051696777,
64,math,2,1,5.1815290451049805,5.1815290451049805,5.1815290451049805,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3351508378982544,0.20985159277915955,2.1998825073242188,0.0
64,math,3,1,6.212130546569824,6.212130546569824,6.212130546569824,0.0,0.0,0.0,7.928012024649433e-09,4.4054510794921953e-07,4.3261709947728377e-07,4.4054510794921953e-07,2.4723490810174553e-08,0.13427118957042694,0.3810182809829712,
64,math,4,1,6.539572715759277,6.539572715759277,6.539572715759277,0.0,0.0,0.0,0.00038656461401842535,0.527759313583374,0.5273727774620056,0.527759313583374,0.014983141794800758,0.05765778571367264,1.2936079502105713,
64,natural_language,0,1,2.2610764503479004,2.2610764503479004,2.2610764503479004,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7418172955513,0.7241398096084595,1.1845464706420898,0.0
64,natural_language,1,1,3.9844186305999756,3.9844186305999756,3.9844186305999756,0.0,0.0,0.0,0.22897446155548096,0.2862902879714966,0.057315826416015625,0.2862902879714966,0.07435689866542816,0.37240374088287354,2.022754669189453,
64,natural_language,2,1,4.070212364196777,4.070212364196777,4.070212364196777,0.0,0.0,0.0,3.832660513580777e-05,0.0007447172538377345,0.0007063906523399055,0.0007447172538377345,0.00010209720494458452,0.3682970404624939,0.8930165767669678,
64,natural_language,3,1,4.4376220703125,4.4376220703125,4.4376220703125,0.0,0.0,0.0,1.681455432844814e-05,1.9094568415312096e-05,2.2800140868639573e-06,1.9094568415312096e-05,3.3265334877796704e-06,0.2611927092075348,1.7675540447235107,
64,natural_language,4,1,4.8935160636901855,4.8935160636901855,4.8935160636901855,0.0,0.0,0.0,0.09464102238416672,0.10970620065927505,0.015065178275108337,0.10970620065927505,0.02521185576915741,0.2951970398426056,2.8837339878082275,
