case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,2048,900,3,107.940673828125,107.97758400440216,0.0,0.0
target_only,2048,900,4,107.12973022460938,107.15963691473007,,
classic_spec_sampling,2048,900,4,107.91222381591797,107.94936120510101,0.0,0.0
target_only,2048,900,5,107.21065521240234,107.23896697163582,,
classic_spec_sampling,2048,900,5,107.92892456054688,107.96559229493141,0.0,0.0
target_only,2048,900,6,107.10546875,107.13445767760277,,
classic_spec_sampling,2048,900,6,107.9461441040039,107.9832911491394,0.0,0.0
target_only,2048,900,7,107.16134643554688,107.18997567892075,,
classic_spec_sampling,2048,900,7,107.96259307861328,107.9988107085228,0.0,0.0
target_only,2048,900,8,107.23117065429688,107.26199671626091,,
classic_spec_sampling,2048,900,8,107.97078704833984,108.00747573375702,0.0,0.0
target_only,2048,900,9,107.18704223632812,107.21723735332489,,
classic_spec_sampling,2048,900,9,108.01875305175781,108.06137323379517,0.0,0.0
target_only,2048,1000,0,110.26656341552734,110.2961115539074,,
classic_spec_sampling,2048,1000,0,111.10173034667969,111.1384704709053,0.0,0.0
target_only,2048,1000,1,110.23347473144531,110.26216298341751,,
classic_spec_sampling,2048,1000,1,111.14157104492188,111.17936670780182,0.0,0.0
target_only,2048,1000,2,110.25161743164062,110.27982831001282,,
classic_spec_sampling,2048,1000,2,111.19436645507812,111.23132333159447,0.0,0.0
target_only,2048,1000,3,110.22489929199219,110.25341600179672,,
classic_spec_sampling,2048,1000,3,111.1203842163086,111.15636676549911,0.0,0.0
target_only,2048,1000,4,110.22956848144531,110.25740206241608,,
classic_spec_sampling,2048,1000,4,111.10620880126953,111.1413948237896,0.0,0.0
target_only,2048,1000,5,110.4480972290039,110.48049107193947,,
classic_spec_sampling,2048,1000,5,111.08601379394531,111.1212708055973,0.0,0.0
target_only,2048,1000,6,110.20588684082031,110.23608222603798,,
classic_spec_sampling,2048,1000,6,111.08246612548828,111.11846193671227,0.0,0.0
target_only,2048,1000,7,110.20726776123047,110.23637279868126,,
classic_spec_sampling,2048,1000,7,111.03043365478516,111.06519028544426,0.0,0.0
target_only,2048,1000,8,110.29971313476562,110.33181473612785,,
classic_spec_sampling,2048,1000,8,111.07164764404297,111.10842227935791,0.0,0.0
target_only,2048,1000,9,110.1744613647461,110.20374298095703,,
classic_spec_sampling,2048,1000,9,111.13043212890625,111.16626858711243,0.0,0.0
target_only,2048,1100,0,132.4806671142578,132.51002505421638,,
classic_spec_sampling,2048,1100,0,133.47549438476562,133.51281359791756,0.0,0.0
target_only,2048,1100,1,132.57699584960938,132.6051950454712,,
classic_spec_sampling,2048,1100,1,133.54815673828125,133.58590751886368,0.0,0.0
target_only,2048,1100,2,132.52362060546875,132.5872465968132,,
