context_len,source_type,entropy_bin,n,entropy_mean,entropy_min,entropy_max,target_entropy_mean,greedy_accept_top1_rate,seq_accept_top1_mean,greedy_gain_top1_vs_top0_mean,seq_gain_top1_vs_top0_mean,target_mass_on_draft_top1_mean,draft_top1_mass_mean,greedy_accept_top2_rate,seq_accept_top2_mean,greedy_gain_top2_vs_top1_mean,seq_gain_top2_vs_top1_mean,target_mass_on_draft_top2_mean,draft_top2_mass_mean,greedy_accept_top3_rate,seq_accept_top3_mean,greedy_gain_top3_vs_top2_mean,seq_gain_top3_vs_top2_mean,target_mass_on_draft_top3_mean,draft_top3_mass_mean,greedy_accept_top4_rate,seq_accept_top4_mean,greedy_gain_top4_vs_top3_mean,seq_gain_top4_vs_top3_mean,target_mass_on_draft_top4_mean,draft_top4_mass_mean,greedy_accept_top5_rate,seq_accept_top5_mean,greedy_gain_top5_vs_top4_mean,seq_gain_top5_vs_top4_mean,target_mass_on_draft_top5_mean,draft_top5_mass_mean,seq_minus_greedy_top1,seq_minus_greedy_top2,seq_minus_greedy_top3,seq_minus_greedy_top4,seq_minus_greedy_top5
64,math,0,500,0.5812343685666564,0.001140015316195786,1.2298226356506348,0.1391089298195975,0.904,0.9021434582471848,0.904,0.9021434582471848,0.8898477281865791,0.9034480833411217,0.934,0.9375080466270447,0.03,0.035364588379859924,0.920720548636647,0.9414478579031311,0.94,0.9523852120637893,0.006,0.01487716543674469,0.9283058515443635,0.9517476254698313,0.944,0.9632966187000275,0.004,0.010911406636238099,0.9339134227803734,0.9578357079017488,0.952,0.9698519586324692,0.008,0.006555339932441712,0.9402175262640944,0.9616904774125342,-0.001856541752815244,0.0035080466270446253,0.012385212063789397,0.019296618700027524,0.017851958632469245
64,math,1,500,1.7176671526432037,1.2320407629013062,2.0962929725646973,0.42929826523850445,0.644,0.6870943151712418,0.644,0.6870943151712418,0.6175646563631957,0.629428387850523,0.766,0.8342781513929367,0.122,0.14718383622169495,0.7415364160806731,0.7453437560778111,0.816,0.8847207802534104,0.05,0.05044262886047363,0.7927933789755107,0.8018732700906694,0.85,0.9139174749851227,0.034,0.029196694731712342,0.8288135644736028,0.836623467003461,0.87,0.924154999256134,0.02,0.010237524271011352,0.8489854433067989,0.8612481073099189,0.04309431517124174,0.06827815139293669,0.06872078025341044,0.06391747498512268,0.054154999256133984
64,math,2,500,2.448405340671539,2.0971858501434326,2.793666124343872,0.5672379849092613,0.506,0.5733918987512588,0.506,0.5733918987512588,0.47547762153594725,0.47214715963602066,0.68,0.7545082229375839,0.174,0.18111632418632506,0.6414752772485324,0.6112094195643439,0.756,0.8352503762245178,0.076,0.0807421532869339,0.7172494111335868,0.6839145069327205,0.8,0.8787298592329025,0.044,0.0434794830083847,0.7658354362372697,0.7306230232561939,0.84,0.9135210683345795,0.04,0.03479120910167694,0.8037322384834863,0.7639544408340007,0.06739189875125884,0.07450822293758386,0.0792503762245178,0.07872985923290243,0.0735210683345795
64,math,3,500,3.0990647530555724,2.794210195541382,3.3729190826416016,0.6362827947511942,0.43,0.5129573516845704,0.43,0.5129573516845704,0.40629066556961596,0.3818510536253452,0.586,0.6949308387041092,0.156,0.1819734870195389,0.5541337571709783,0.5139778649695218,0.658,0.7799062885046005,0.072,0.08497544980049133,0.6261001347612355,0.5852790463166312,0.712,0.8290524009466171,0.054,0.0491461124420166,0.6813489022007212,0.6325667443303391,0.736,0.8566382983922959,0.024,0.02758589744567871,0.7089244846925612,0.6675540370941162,0.08295735168457036,0.10893083870410925,0.1219062885046005,0.11705240094661717,0.1206382983922959
64,math,4,500,3.612317174911499,3.375998020172119,3.8455677032470703,0.7335586610703576,0.414,0.4891133950948715,0.414,0.4891133950948715,0.375352561564067,0.3116028880774975,0.546,0.6551335506439209,0.132,0.16602015554904936,0.5011016789719255,0.4356702126786113,0.632,0.7371867247819901,0.086,0.08205317413806915,0.5786589755026293,0.5047384715527297,0.686,0.7870121343135834,0.054,0.049825409531593326,0.629491741832244,0.5526021394524723,0.718,0.8141100931167603,0.032,0.02709795880317688,0.6600554016880497,0.5877919312445447,0.07511339509487153,0.10913355064392083,0.10518672478199009,0.10101213431358336,0.09611009311676033
64,math,5,500,4.0818625569343565,3.8464112281799316,4.331413269042969,0.7594116320629364,0.324,0.41234670794010164,0.324,0.41234670794010164,0.30175614135859385,0.2579816365092993,0.452,0.5920893862247467,0.128,0.17974267828464507,0.42144527103066076,0.36722671340592206,0.54,0.6885105384588242,0.088,0.09642115223407745,0.5031881086116728,0.4320946933571249,0.604,0.7434902316331864,0.064,0.05497969317436218,0.5616973893938078,0.47771643995679913,0.64,0.7811351760625839,0.036,0.03764494442939758,0.5972951271512326,0.512368777920492,0.08834670794010163,0.1400893862247467,0.14851053845882412,0.1394902316331864,0.14113517606258386
64,math,6,500,4.595932258605957,4.33182430267334,4.874332427978516,0.853423675564256,0.248,0.35441745483875275,0.248,0.35441745483875275,0.22963626909854912,0.20928900366276504,0.358,0.49723026907444,0.11,0.14281281423568726,0.3304769369429243,0.3020317405164242,0.434,0.5929894800186157,0.076,0.09575921094417572,0.40189871208563793,0.36045356620661917,0.474,0.6430033631324769,0.04,0.05001388311386108,0.4413831224278039,0.4021783144529909,0.5,0.6735191065073013,0.026,0.030515743374824524,0.46718935623395436,0.43469131816737355,0.10641745483875276,0.13923026907444003,0.15898948001861574,0.16900336313247688,0.1735191065073013
64,math,7,500,5.162279063224792,4.875619888305664,5.468952178955078,0.9127879750956349,0.182,0.2812643139362335,0.182,0.2812643139362335,0.16874679306692023,0.16044093406200408,0.266,0.42161829364299774,0.084,0.14035397970676422,0.2502904105501018,0.2347670321688056,0.334,0.5136231112480164,0.068,0.09200481760501862,0.31660407814721414,0.28275217358395455,0.378,0.5875634390115738,0.044,0.07394032776355744,0.35867477852185986,0.31852904840931295,0.412,0.6287778601646423,0.034,0.041214421153068545,0.3893533099399683,0.347432954210788,0.09926431393623353,0.15561829364299773,0.1796231112480164,0.20956343901157382,0.21677786016464234
64,math,8,500,5.799025248527527,5.469265937805176,6.187577724456787,0.9178872582420081,0.09,0.18738067984580994,0.09,0.18738067984580994,0.09242697881426563,0.10991383608803153,0.158,0.30534407579898837,0.068,0.11796339595317841,0.1518390017895854,0.16652782122790813,0.222,0.3881407549381256,0.064,0.08279667913913727,0.20647937955487092,0.20593457250483335,0.262,0.462508388876915,0.04,0.07436763393878937,0.24308027624617382,0.2361399265853688,0.298,0.512462854385376,0.036,0.049954465508461,0.2781144983297958,0.26089404219947754,0.09738067984580995,0.14734407579898837,0.1661407549381256,0.20050838887691497,0.214462854385376
64,math,9,500,6.731723115921021,6.188872814178467,7.961248874664307,0.850463228516871,0.064,0.11099305975437164,0.064,0.11099305975437164,0.06083299175225665,0.06760093251802027,0.082,0.16497753870487214,0.018,0.053984478950500486,0.08232666809781397,0.10497152706608176,0.124,0.2691688472032547,0.042,0.10419130849838257,0.12654145723010557,0.13158969428204,0.146,0.31635396897792817,0.022,0.04718512177467346,0.14736100772004565,0.1530898295789957,0.158,0.34676580560207365,0.012,0.030411836624145507,0.15940084524501066,0.17097053027246148,0.04699305975437164,0.08297753870487214,0.14516884720325468,0.17035396897792818,0.18876580560207365
64,natural_language,0,500,0.32901545291009826,0.0009136038715951145,0.809167742729187,0.09910629242043069,0.932,0.9322524152994156,0.932,0.9322524152994156,0.9224267957148441,0.9290630830526352,0.982,0.9803770698308945,0.05,0.048124654531478885,0.9715036811015172,0.9751520057476755,0.988,0.987491719841957,0.006,0.007114650011062622,0.9791005577535373,0.9810579483189531,0.988,0.9900462807416915,0.0,0.002554560899734497,0.9798831895722587,0.9840898952961747,0.988,0.9938809325695038,0.0,0.0038346518278121948,0.9815175406791365,0.985932137631517,0.00025241529941555374,-0.0016229301691055298,-0.0005082801580429397,0.002046280741691553,0.005880932569503838
64,natural_language,1,500,1.4346366780996322,0.8160620927810669,2.006068706512451,0.4785391275591901,0.704,0.7365016008615494,0.704,0.7365016008615494,0.6642775790893678,0.659718750178814,0.844,0.9034056870937347,0.14,0.16690408623218536,0.8133678366647626,0.7998323808647693,0.902,0.9498267978429794,0.058,0.04642111074924469,0.8663291923694687,0.852393250470981,0.936,0.9750550073385239,0.034,0.025228209495544433,0.8997170472415942,0.8798948240687605,0.956,0.9848728384971619,0.02,0.009817831158638001,0.9190762178652925,0.8983614790619795,0.03250160086154941,0.05940568709373473,0.047826797842979385,0.03905500733852385,0.028872838497161935
64,natural_language,2,500,2.3677671990394593,2.012294054031372,2.721498966217041,0.9903973392655462,0.478,0.5643829411268234,0.478,0.5643829411268234,0.4253703969945676,0.44654781095683577,0.636,0.759993371129036,0.158,0.19561043000221254,0.564979736247026,0.5894262471031397,0.744,0.8636750112771988,0.108,0.10368164014816285,0.6634646244830347,0.6699458770342172,0.796,0.9006944047212601,0.052,0.03701939344406128,0.7135380640211522,0.7232422638414427,0.832,0.9229274324178696,0.036,0.022233027696609498,0.7516058714697418,0.7641286153774709,0.08638294112682343,0.12399337112903597,0.11967501127719882,0.10469440472126001,0.0909274324178696
64,natural_language,3,500,3.048617600440979,2.7215147018432617,3.3592963218688965,1.2256444074953907,0.376,0.4852417426109314,0.376,0.4852417426109314,0.3217316081909609,0.36543528068065645,0.526,0.6828373028039932,0.15,0.19759556019306182,0.45843968606081514,0.5016949919871986,0.642,0.7951183369159699,0.116,0.11228103411197662,0.5532187004206527,0.5769077200945467,0.696,0.8547161060571671,0.054,0.0595977691411972,0.6033026014558384,0.628466667972505,0.736,0.8924497435092926,0.04,0.03773363745212555,0.6458129868682662,0.6672337067443878,0.10924174261093139,0.15683730280399322,0.15311833691596988,0.15871610605716713,0.15644974350929264
64,natural_language,4,500,3.6191953301429747,3.359372615814209,3.8834710121154785,1.477338856877759,0.316,0.4516681842803955,0.316,0.4516681842803955,0.25747464951860366,0.3030913498699665,0.496,0.6801449494361878,0.18,0.22847676515579224,0.3989715753290872,0.4248247784823179,0.59,0.7845379620790481,0.094,0.10439301264286041,0.4804382679249656,0.4945812284518033,0.646,0.8458138608932495,0.056,0.061275898814201354,0.5332370695029659,0.5434608132867143,0.672,0.8776096637248993,0.026,0.03179580283164978,0.564717939237538,0.5801792982621119,0.1356681842803955,0.18414494943618775,0.19453796207904817,0.19981386089324948,0.2056096637248993
64,natural_language,5,500,4.1501511373519895,3.8834726810455322,4.4051513671875,1.5589103079533961,0.336,0.4779244439601898,0.336,0.4779244439601898,0.2699884220408766,0.24406811660528183,0.458,0.6654096698760986,0.122,0.18748522591590883,0.38302635809500096,0.3523344848714769,0.534,0.7696008806228638,0.076,0.10419121074676514,0.45275864407355076,0.41680922987964003,0.58,0.8183816998004914,0.046,0.04878081917762756,0.49756776655230983,0.4631854665502906,0.622,0.8507946118116378,0.042,0.032412912011146544,0.5327905588788585,0.49889161111973224,0.14192444396018977,0.2074096698760986,0.23560088062286377,0.2383816998004914,0.22879461181163785
64,natural_language,6,500,4.6599649105072025,4.40607213973999,4.905603408813477,1.5954358121128753,0.276,0.44297862899303436,0.276,0.44297862899303436,0.22085670050509432,0.20118060500919818,0.414,0.6317171896696091,0.138,0.1887385606765747,0.32743858130077913,0.29072884257510306,0.476,0.7180810290575027,0.062,0.08636383938789367,0.3850871513054458,0.34723573780059813,0.528,0.7760546163320542,0.052,0.05797358727455139,0.4295396226216321,0.3885430723167956,0.572,0.8130437636375427,0.044,0.036989147305488586,0.4750298718168194,0.42055283032543955,0.16697862899303434,0.21771718966960912,0.24208102905750273,0.24805461633205417,0.24104376363754276
64,natural_language,7,500,5.17298997592926,4.907214641571045,5.453010082244873,1.886037919375347,0.202,0.396925950050354,0.202,0.396925950050354,0.15958574380556362,0.1511607541292906,0.298,0.5674884365797043,0.096,0.17056248652935027,0.23972594174739387,0.22385606696084143,0.368,0.6571468375921249,0.07,0.08965840101242066,0.2978788788980818,0.270982416883111,0.416,0.721942706823349,0.048,0.06479586923122406,0.33920285960080393,0.30640964981168506,0.458,0.7575654084682465,0.042,0.03562270164489746,0.37342336429202705,0.335060705287382,0.194925950050354,0.2694884365797043,0.2891468375921249,0.30594270682334906,0.2995654084682465
64,natural_language,8,500,5.7030687942504885,5.4538445472717285,5.994287490844727,2.0105129639660007,0.188,0.3599590151309967,0.188,0.3599590151309967,0.13927507001265182,0.10829629313200712,0.248,0.5025754555463791,0.06,0.14261644041538238,0.19312074247655453,0.16387916115671397,0.29,0.5936002030372619,0.042,0.09102474749088288,0.23082637725314556,0.2024680083654821,0.332,0.6547138171195984,0.042,0.061113614082336426,0.26635317569787126,0.23218869724869728,0.36,0.7008283237218856,0.028,0.04611450660228729,0.2913154273298071,0.25649666800163684,0.1719590151309967,0.25457545554637906,0.30360020303726193,0.3227138171195984,0.34082832372188565
64,natural_language,9,500,6.428661638259888,5.99436092376709,7.62078857421875,2.4170706790615806,0.124,0.31474781727790835,0.124,0.31474781727790835,0.09046260241764986,0.0662154391463846,0.168,0.45851013147830966,0.044,0.1437623142004013,0.12640718980205395,0.10225810750201345,0.198,0.5340654640197754,0.03,0.07555533254146576,0.14978726040058846,0.12823432943224908,0.222,0.6082733343839646,0.024,0.07420787036418915,0.17217854603590912,0.14886070573702453,0.246,0.6600057685375214,0.024,0.05173243415355682,0.19239296613934564,0.1662406097408384,0.19074781727790835,0.2905101314783096,0.3360654640197754,0.3862733343839646,0.41400576853752136
128,chat,0,500,0.16332022225367837,0.0005204987828619778,0.47237056493759155,0.027853544968280786,0.976,0.9771084440946579,0.976,0.9771084440946579,0.9756858459076203,0.9752425961494445,0.984,0.9867814792394638,0.008,0.009673035144805909,0.9844970990094593,0.9877883774078072,0.984,0.9868590078353882,0.0,7.752859592437744e-05,0.9848539970683008,0.9906023980861496,0.984,0.9877864618301392,0.0,0.0009274539947509765,0.9848992220753413,0.9919192273804431,0.984,0.9898179181814194,0.0,0.0020314563512802124,0.9850130175172839,0.9927671021078356,0.0011084440946579344,0.0027814792394638133,0.002859007835388172,0.0037864618301391983,0.0058179181814194125
128,chat,1,500,0.9089045418500901,0.47237056493759155,1.3692091703414917,0.18166610982819964,0.802,0.8142573020458221,0.802,0.8142573020458221,0.7943696724314072,0.813653612613678,0.9,0.9122505695819855,0.098,0.09799326753616333,0.8914694644100051,0.9031702129966579,0.936,0.9503725097179413,0.036,0.03812194013595581,0.9258398735913737,0.9268383945036912,0.942,0.9613592382669449,0.006,0.0109867285490036,0.9328362927616732,0.9381023914018679,0.944,0.9638872590065003,0.002,0.002528020739555359,0.9365080630405723,0.9448893418039715,0.012257302045822094,0.012250569581985449,0.01437250971794124,0.019359238266944967,0.019887259006500346
128,chat,2,500,1.8094702920913697,1.373781681060791,2.1521615982055664,0.41125251373586047,0.67,0.6939606478214264,0.67,0.6939606478214264,0.6372379675155093,0.6178817504942418,0.784,0.8302081578969955,0.114,0.13624751007556915,0.7561724865231607,0.7467577743139118,0.832,0.8997044924497605,0.048,0.0694963345527649,0.8167700375034661,0.804527497225441,0.872,0.9328439840078354,0.04,0.033139491558074954,0.8559252868185964,0.8351031175497919,0.886,0.9442648998498917,0.014,0.011420915842056274,0.8719387892017302,0.8547874226733111,0.023960647821426373,0.046208157896995505,0.06770449244976051,0.06084398400783542,0.058264899849891694
128,chat,3,500,2.5163487763404846,2.1521615982055664,2.8550162315368652,0.535768562127244,0.558,0.6371844956874847,0.558,0.6371844956874847,0.5234638514192679,0.4527087618559599,0.712,0.8023491932153701,0.154,0.16516469752788543,0.6695585639720846,0.5961851188931614,0.816,0.8917998504638672,0.104,0.089450657248497,0.7675618183513175,0.6727207603733987,0.836,0.9094587800502777,0.02,0.01765892958641052,0.7979841659335212,0.7189193147933111,0.868,0.9298778184652329,0.032,0.02041903841495514,0.8323676104051616,0.7522473626825958,0.07918449568748465,0.09034919321537016,0.07579985046386728,0.07345878005027773,0.06187781846523288
128,chat,4,500,3.129155783653259,2.856220245361328,3.3753392696380615,0.665707770353336,0.45,0.5459742946624756,0.45,0.5459742946624756,0.42404471360464896,0.36599860498309134,0.594,0.7127298099994659,0.144,0.16675551533699035,0.5598301213154925,0.5017822972927243,0.702,0.7988876473903656,0.108,0.08615783739089966,0.653790253088677,0.5769914298392832,0.728,0.8391189547777176,0.026,0.04023130738735199,0.6884770637465112,0.6244809570694342,0.76,0.8570408656597137,0.032,0.017921910881996156,0.7186616267770172,0.658881535985507,0.09597429466247559,0.11872980999946592,0.0968876473903656,0.1111189547777176,0.0970408656597137
128,chat,5,500,3.6361742954254153,3.3753392696380615,3.919631004333496,0.7567927238897683,0.406,0.50476067340374,0.406,0.50476067340374,0.3530174923092184,0.29215617243945596,0.54,0.6667332487106323,0.134,0.1619725753068924,0.48287438469315125,0.416942590046674,0.63,0.7555399768352509,0.09,0.08880672812461853,0.5747362758741624,0.4879452439658344,0.678,0.8060903557538986,0.048,0.05055037891864777,0.6231983875353166,0.5369165011234581,0.7,0.827028308391571,0.022,0.020937952637672425,0.6518491642572839,0.5730896312780678,0.09876067340373995,0.1267332487106323,0.12553997683525087,0.1280903557538986,0.1270283083915711
128,chat,6,500,4.188309306144714,3.919631004333496,4.4433465003967285,0.7703605851287116,0.326,0.4387969355583191,0.326,0.4387969355583191,0.2871151521901438,0.2233272183686495,0.486,0.6428616425991058,0.16,0.20406470704078675,0.44466560903927466,0.3315021717101336,0.55,0.7222188709974289,0.064,0.07935722839832306,0.5061407979880377,0.3972641059868038,0.616,0.7858262883424759,0.066,0.06360741734504699,0.5658627626390402,0.4428157457103953,0.666,0.8168575658798217,0.05,0.031031277537345886,0.6081634236212546,0.4779449371648952,0.1127969355583191,0.15686164259910584,0.17221887099742883,0.16982628834247593,0.1508575658798217
128,chat,7,500,4.722111494064331,4.4433465003967285,5.017517566680908,0.9805174297186185,0.282,0.36979014801979065,0.282,0.36979014801979065,0.23121371597718526,0.18679936334490777,0.368,0.4869355938434601,0.086,0.11714544582366944,0.3151137539629759,0.26754527786374094,0.41,0.5675372258424759,0.042,0.08060163199901581,0.35842699954008056,0.31932119093090294,0.464,0.6299600945711136,0.054,0.0624228687286377,0.4058740121957981,0.3578831255752593,0.49,0.6576061768531799,0.026,0.027646082282066345,0.42790613484770684,0.38837847889773547,0.08779014801979068,0.11893559384346009,0.15753722584247593,0.16596009457111355,0.1676061768531799
128,chat,8,500,5.3465664052963255,5.024013519287109,5.648645877838135,1.0592798885594092,0.134,0.24387586343288423,0.134,0.24387586343288423,0.12628837056318828,0.12152473990619182,0.218,0.38535403001308444,0.084,0.14147816658020018,0.2000559696886929,0.18568669968657195,0.272,0.47878842234611513,0.054,0.0934343923330307,0.24588382810845597,0.22834599354676902,0.302,0.513183022737503,0.03,0.03439460039138794,0.27978384725704536,0.26145888705924153,0.334,0.5649533964395523,0.032,0.051770373702049254,0.3153059175751182,0.2882404751162976,0.10987586343288422,0.16735403001308444,0.2067884223461151,0.21118302273750306,0.23095339643955232
128,chat,9,500,6.229998510360717,5.648645877838135,7.93513822555542,1.1273805929054896,0.09,0.18108526527881622,0.09,0.18108526527881622,0.07543334291300563,0.07012924099713563,0.132,0.2758041082620621,0.042,0.09471884298324584,0.11711862821022585,0.11129487824998796,0.158,0.3446949645280838,0.026,0.06889085626602173,0.14346516388950506,0.13956549051962794,0.188,0.393832936167717,0.03,0.049137971639633175,0.17101166087743175,0.16216244930028914,0.23,0.4535178830623627,0.042,0.059684946894645693,0.20791311910201518,0.18160375350806862,0.09108526527881622,0.14380410826206208,0.1866949645280838,0.20583293616771697,0.22351788306236267
128,code,0,500,0.5014906026134267,0.006347233895212412,1.0193824768066406,0.15191740141099594,0.86,0.8543692333698273,0.86,0.8543692333698273,0.8477473321618167,0.9330768737792968,0.884,0.8873941972255707,0.024,0.03302496385574341,0.8744888002070447,0.9534949137057119,0.894,0.9126375892162323,0.01,0.025243391990661623,0.8842495944432578,0.9596953703543695,0.896,0.9214953980445861,0.002,0.008857808828353882,0.8884547827695046,0.9632805870412849,0.9,0.9284493753910065,0.004,0.006953977346420288,0.8920446888020386,0.9657346246114794,-0.005630766630172701,0.003394197225570661,0.018637589216232264,0.025495398044586115,0.02844937539100645
128,code,1,500,1.5696749227046967,1.0196768045425415,2.094350814819336,0.2913116934267654,0.63,0.6481771776676178,0.63,0.6481771776676178,0.616317709159648,0.7339108853936195,0.726,0.7598375160694122,0.096,0.11166033840179443,0.7065802443630761,0.8128292968110181,0.756,0.8017915967702866,0.03,0.04195408070087433,0.7414089301096682,0.8428202711399645,0.78,0.8327269806861878,0.024,0.030935383915901185,0.7665853522471865,0.8602613035852555,0.804,0.8526366809606553,0.024,0.01990970027446747,0.7911105225687355,0.871890638433164,0.01817717766761784,0.03383751606941221,0.04579159677028655,0.05272698068618775,0.04863668096065521
128,code,2,500,2.5403929338455202,2.09544038772583,2.9367573261260986,0.4674015619813331,0.44,0.4891211724281311,0.44,0.4891211724281311,0.42489880351645026,0.5192501363456249,0.594,0.6711947728395462,0.154,0.1820736004114151,0.5789942734262682,0.6367080844091252,0.644,0.7405707260370255,0.05,0.06937595319747925,0.6269428184074826,0.6922965162517503,0.704,0.7823219496011734,0.06,0.04175122356414795,0.6781464668283738,0.7280592058370822,0.728,0.8064908171892167,0.024,0.02416886758804321,0.7048055320509488,0.7542663654270582,0.04912117242813108,0.07719477283954623,0.09657072603702543,0.07832194960117345,0.07849081718921669
128,code,3,500,3.2613184108734132,2.9375076293945312,3.5960893630981445,0.5099413594533214,0.39,0.4382643010616302,0.39,0.4382643010616302,0.37334209867686513,0.3922339147180319,0.55,0.6356749646663665,0.16,0.19741066360473633,0.5319214539453547,0.5142760472260416,0.594,0.7001914291381836,0.044,0.06451646447181701,0.5798968173471019,0.5752728259619325,0.634,0.7484509539604187,0.04,0.048259524822235104,0.6229777453736609,0.6169420723300427,0.662,0.777712477684021,0.028,0.029261523723602294,0.6503505633124983,0.6481382606187835,0.04826430106163021,0.08567496466636648,0.10619142913818358,0.11445095396041871,0.11571247768402093
128,code,4,500,3.9440422592163085,3.59732723236084,4.269397735595703,0.6330686953947454,0.332,0.39731898641586305,0.332,0.39731898641586305,0.3197153158103229,0.32161939884722235,0.45,0.5494697163105011,0.118,0.15215072989463807,0.4344170894534659,0.42565368483029303,0.53,0.6579191895723343,0.08,0.10844947326183318,0.5114099288157674,0.4847674127444625,0.572,0.7034787166118622,0.042,0.04555952703952789,0.5507775532928922,0.5249008594509215,0.602,0.7431301561594009,0.03,0.039651439547538754,0.5812628845216223,0.5545220123436302,0.06531898641586303,0.09946971631050111,0.12791918957233428,0.13147871661186228,0.14113015615940094
128,code,5,500,4.574154713630676,4.270468711853027,4.869420528411865,0.718782367621621,0.292,0.35410574328899386,0.292,0.35410574328899386,0.27144070269311343,0.24694955255091192,0.38,0.47368431723117826,0.088,0.11957857394218445,0.34756782267163355,0.33520292030461135,0.426,0.5427626895904542,0.046,0.06907837235927582,0.39173835219780256,0.3885635213404894,0.466,0.6058554086685181,0.04,0.06309271907806396,0.4342541078046077,0.4268398565351963,0.504,0.6428050482273102,0.038,0.036949639558792116,0.4700210235523198,0.45594605743698774,0.062105743288993875,0.09368431723117826,0.11676268959045416,0.13985540866851803,0.1388050482273102
128,code,6,500,5.165374494552612,4.871502876281738,5.446061134338379,0.7900916183076224,0.198,0.2549736751317978,0.198,0.2549736751317978,0.1819126385418186,0.17709033438563346,0.278,0.39429478681087493,0.08,0.13932111167907715,0.26902776846037985,0.2530602782703936,0.328,0.4723017692565918,0.05,0.07800698244571685,0.317057166975828,0.30057394813373683,0.382,0.546037206530571,0.054,0.07373543727397919,0.3687448621321061,0.33516052254848183,0.404,0.57619571518898,0.022,0.03015850865840912,0.38690514092536427,0.362525047974661,0.056973675131797796,0.1162947868108749,0.14430176925659177,0.16403720653057097,0.17219571518898003
128,code,7,500,5.713899728775025,5.44649076461792,5.968830585479736,0.9179085256941899,0.166,0.2285920308828354,0.166,0.2285920308828354,0.1474219258904684,0.1311796113960445,0.248,0.3702945489883423,0.082,0.1417025181055069,0.22889530646278106,0.19039115616306662,0.276,0.43889534163475036,0.028,0.06860079264640809,0.2587411295378111,0.22882351469621062,0.296,0.4869774806499481,0.02,0.048082139015197756,0.27967280453816534,0.2585680438671261,0.316,0.5234411935806275,0.02,0.03646371293067932,0.30025282732806413,0.28278339677862824,0.06259203088283538,0.1222945489883423,0.16289534163475033,0.19097748064994813,0.20744119358062746
128,code,8,500,6.2368881816864015,5.970026969909668,6.502769947052002,0.9413368397721847,0.134,0.21075271451473235,0.134,0.21075271451473235,0.12046383480997946,0.09221301129460335,0.172,0.2921333432197571,0.038,0.08138062870502472,0.15742426040473065,0.13769812942482532,0.216,0.36724137330055234,0.044,0.0751080300807953,0.19880728376909804,0.16833960371278225,0.242,0.41187621307373046,0.026,0.0446348397731781,0.2250786453913762,0.1922645508982241,0.264,0.45825017082691194,0.022,0.046373957753181455,0.24585501599859266,0.21180907464772464,0.07675271451473234,0.1201333432197571,0.15124137330055235,0.16987621307373046,0.19425017082691193
128,code,9,500,6.855272486686706,6.50295352935791,7.784910202026367,1.0686196742402292,0.092,0.17006588745117188,0.092,0.17006588745117188,0.08695979619838935,0.04959883590601385,0.118,0.24364885747432707,0.026,0.07358297002315521,0.11326631726972414,0.077791768303141,0.15,0.29927332150936126,0.032,0.05562446403503418,0.14327206764751224,0.09920489483326674,0.18,0.35288691318035126,0.03,0.05361359167098999,0.17127071396146465,0.11669912134855985,0.196,0.3796944341659546,0.016,0.026807520985603333,0.18751592508774378,0.13183093506284058,0.07806588745117188,0.12564885747432708,0.14927332150936126,0.17288691318035126,0.1836944341659546
128,json_config,0,500,0.8439789565168321,0.015851685777306557,0.972272515296936,0.09575429563563648,0.584,0.5844229909181595,0.584,0.5844229909181595,0.56797234017096,0.9021509850025177,0.586,0.5867926095724105,0.002,0.0023696186542510986,0.5700160222630045,0.9177410300580087,0.594,0.5950789086818695,0.008,0.008286299109458923,0.5782257906310931,0.9241747074755258,0.596,0.5961282851696015,0.002,0.0010493764877319337,0.5797129954139233,0.9279537014246525,0.596,0.5961452004909515,0.0,1.6915321350097655e-05,0.5799540391171265,0.9310585278588697,0.00042299091815956036,0.0007926095724105631,0.0010789086818695504,0.00012828516960150527,0.00014520049095156917
128,json_config,1,500,1.1354798206090928,0.9726422429084778,1.354191541671753,0.02326903068358024,0.474,0.4750150128602982,0.474,0.4750150128602982,0.47094377788621916,0.8501299001574516,0.49,0.4901378835439682,0.016,0.015122870683670044,0.4864660397117805,0.8798473189342767,0.492,0.4921438001394272,0.002,0.0020059165954589846,0.4884684780510735,0.8907685087407008,0.492,0.49216955614089963,0.0,2.5756001472473143e-05,0.48847970726657586,0.8990289887315593,0.494,0.49417731297016143,0.002,0.0020077568292617798,0.49046839568726774,0.905751030426938,0.0010150128602982034,0.00013788354396820912,0.00014380013942721925,0.00016955614089964044,0.0001773129701614362
128,json_config,2,500,1.4541368780136108,1.3544403314590454,1.5359877347946167,0.0050335844523760895,0.954,0.9529119943380355,0.954,0.9529119943380355,0.9522526828276074,0.7718933108448982,0.97,0.9689249975681304,0.016,0.01601300323009491,0.9682452336390223,0.8554535834677517,0.97,0.968929003238678,0.0,4.005670547485351e-06,0.9682531197474439,0.8712271751984954,0.972,0.9709452222585678,0.002,0.0020162190198898316,0.9702552862083105,0.883172853642609,0.972,0.9709453115463257,0.0,8.928775787353516e-08,0.9702564245290829,0.8918688856200315,-0.0010880056619644307,-0.0010750024318695317,-0.0010709967613219407,-0.0010547777414321446,-0.0010546884536742906
